Wall Time,Step,Accuracy,Run
1551013818.480069,0,0.09790000319480896,1
1551013891.194559,4028,0.5149999856948853,1
1551013963.789493,8045,0.7396000027656555,1
1551014036.342945,12046,0.7904000282287598,1
1551014169.268782,16048,0.8320000171661377,1
1551014241.720929,20056,0.8080999851226807,1
1551014374.831314,24063,0.8475000262260437,1
1551014447.339256,28065,0.8475000262260437,1
1551014520.494228,32066,0.8901000022888184,1
1551014653.702306,36065,0.9041000008583069,1
1551014726.210022,40073,0.9020000100135803,1
1551014798.895631,44075,0.9003999829292297,1
1551014931.804723,48081,0.9021999835968018,1
1551015004.662212,52092,0.9018999934196472,1
1551015077.47994,56095,0.9020000100135803,1
1551015210.956969,60101,0.9006999731063843,1
1551015283.771111,64007,0.902899980545044,1
1551016035.509299,0,0.10509999841451645,2
1551016168.685217,4020,0.4262999892234802,2
1551016241.768146,8026,0.5942000150680542,2
1551016314.578224,12030,0.776199996471405,2
1551016447.479084,16035,0.8245000243186951,2
1551016520.250457,20038,0.8434000015258789,2
1551016593.193841,24040,0.8328999876976013,2
1551016726.548209,28050,0.8540999889373779,2
1551016799.638943,32054,0.885699987411499,2
1551016872.383981,36056,0.9065999984741211,2
1551017005.576179,40058,0.904699981212616,2
1551017078.240083,44063,0.9068999886512756,2
1551017151.346641,48104,0.9083999991416931,2
1551017285.261813,52078,0.90829998254776,2
1551017357.961026,56083,0.9081000089645386,2
1551017430.941974,60086,0.9093999862670898,2
1551017564.033815,64005,0.9092000126838684,2
1551018295.85192,0,0.10000000149011612,3
1551018428.97006,4025,0.4848000109195709,3
1551018501.639022,8032,0.6748999953269958,3
1551018574.605023,12035,0.7821000218391418,3
1551018707.642153,16039,0.822700023651123,3
1551018780.225176,20047,0.7926999926567078,3
1551018913.151807,24051,0.8259000182151794,3
1551018986.088414,28059,0.8251000046730042,3
1551019058.870996,32068,0.894599974155426,3
1551019192.167022,36081,0.9071000218391418,3
1551019264.766112,40087,0.9065999984741211,3
1551019337.66825,44096,0.9057000279426575,3
1551019471.190342,48106,0.9031000137329102,3
1551019544.481635,52108,0.9068999886512756,3
1551019616.885769,56113,0.90829998254776,3
1551019750.051005,60119,0.9067999720573425,3
1551019823.087438,64006,0.9056000113487244,3
1551020575.061745,0,0.0997999981045723,4
1551020708.508196,4022,0.5389999747276306,4
1551020781.097948,8022,0.701200008392334,4
1551020853.575153,12021,0.7767000198364258,4
1551020986.217329,16026,0.8587999939918518,4
1551021058.763283,20035,0.8547999858856201,4
1551021131.49985,24033,0.8454999923706055,4
1551021264.205403,28031,0.8848999738693237,4
1551021336.787393,32039,0.8851000070571899,4
1551021409.698035,36040,0.9132000207901001,4
1551021482.400467,40047,0.9139000177383423,4
1551021615.676466,44048,0.9121999740600586,4
1551021688.397175,48053,0.9128000140190125,4
1551021761.382009,52056,0.9133999943733215,4
1551021894.665614,56066,0.9146000146865845,4
1551021967.306743,60067,0.9132999777793884,4
1551022040.097758,64006,0.9140999913215637,4
1551022796.851205,0,0.12950000166893005,5
1551022930.141078,4022,0.5645999908447266,5
1551023002.8128,8026,0.7390000224113464,5
1551023135.842012,12037,0.800000011920929,5
1551023208.439995,16036,0.8360000252723694,5
1551023341.954921,20037,0.8424000144004822,5
1551023414.539297,24042,0.8486999869346619,5
1551023547.291241,28047,0.8398000001907349,5
1551023620.199406,32048,0.8815000057220459,5
1551023692.771533,36059,0.901199996471405,5
1551023825.909419,40057,0.9023000001907349,5
1551023898.499136,44064,0.9003000259399414,5
1551023970.954376,48070,0.8981999754905701,5
1551024104.570612,52076,0.9003999829292297,5
1551024177.051405,56077,0.9023000001907349,5
1551024310.365089,60087,0.9017000198364258,5
1551024382.98756,64006,0.901199996471405,5
