Wall Time,Step,Accuracy,Zone,Run
1550176773.152384,0,0.1006999984383583,us-east1-c,1
1550177274.157238,4003,0.6358000040054321,us-east1-c,1
1550177956.126887,8002,0.7976999878883362,us-east1-c,1
1550178698.30539,0,0.09929999709129333,us-east1-c,2
1550179139.232392,4002,0.4375,us-east1-c,2
1550179579.726252,8003,0.7095999717712402,us-east1-c,2
1550180019.002314,12005,0.7573000192642212,us-east1-c,2
1550180412.713986,16005,0.824400007724762,us-east1-c,2
1550180853.366311,20008,0.7994999885559082,us-east1-c,2
1550181294.382483,24008,0.8238999843597412,us-east1-c,2
1550181734.313057,28008,0.8452000021934509,us-east1-c,2
1550182174.841695,32009,0.8711000084877014,us-east1-c,2
1550182555.015369,36012,0.9071000218391418,us-east1-c,2
1550182995.738234,40012,0.9093000292778015,us-east1-c,2
1550183436.217254,44014,0.9096999764442444,us-east1-c,2
1550183875.852832,48014,0.9093000292778015,us-east1-c,2
1550184316.572238,52015,0.909600019454956,us-east1-c,2
1550184756.709407,56017,0.909500002861023,us-east1-c,2
1550185197.2558,60018,0.9100000262260437,us-east1-c,2
1550185577.494371,64002,0.9097999930381775,us-east1-c,2
1550184625.972559,0,0.10000000149011612,us-east1-c,3
1550185066.578951,4001,0.6274999976158142,us-east1-c,3
1550185507.297694,8003,0.7379000186920166,us-east1-c,3
1550185887.439313,12004,0.8091999888420105,us-east1-c,3
1550186328.157355,16005,0.8486999869346619,us-east1-c,3
1550186768.832848,20006,0.833299994468689,us-east1-c,3
1550187209.22593,24006,0.8623999953269958,us-east1-c,3
1550187649.212321,28007,0.8508999943733215,us-east1-c,3
1550188089.881687,32009,0.8787999749183655,us-east1-c,3
1550188529.339091,36009,0.9194999933242798,us-east1-c,3
1550189030.752945,40009,0.9190999865531921,us-east1-c,3
1550189894.702554,44009,0.9199000000953674,us-east1-c,3
1550190758.871045,48009,0.9212999939918518,us-east1-c,3
1550191624.070847,52009,0.9222000241279602,us-east1-c,3
1550192548.876779,56009,0.921999990940094,us-east1-c,3
1550193412.164086,60009,0.9218999743461609,us-east1-c,3
1550194277.325938,64000,0.9211000204086304,us-east1-c,3
1550186152.276626,0,0.10000000149011612,us-east1-c,4
1550186592.643399,4001,0.6568999886512756,us-east1-c,4
1550187035.646651,8004,0.7724000215530396,us-east1-c,4
1550187415.478137,12005,0.8539999723434448,us-east1-c,4
1550187854.989284,16005,0.8458999991416931,us-east1-c,4
1550188295.996812,20005,0.8519999980926514,us-east1-c,4
1550188735.788688,24006,0.8727999925613403,us-east1-c,4
1550189176.087976,28006,0.8784000277519226,us-east1-c,4
1550189617.876984,32007,0.8715999722480774,us-east1-c,4
1550190058.048624,36008,0.9205999970436096,us-east1-c,4
1550190497.73762,40010,0.9212999939918518,us-east1-c,4
1550191060.090548,44009,0.9239000082015991,us-east1-c,4
1550191924.136969,48009,0.9212999939918518,us-east1-c,4
1550192789.852699,52009,0.9222000241279602,us-east1-c,4
1550193655.006852,56009,0.9217000007629395,us-east1-c,4
1550194520.18301,60009,0.9218000173568726,us-east1-c,4
1550195383.727597,64000,0.923799991607666,us-east1-c,4
1550190929.098532,0,0.10779999941587448,us-east1-c,5
1550191369.566209,4002,0.705299973487854,us-east1-c,5
1550191809.777993,8005,0.8260999917984009,us-east1-c,5
1550192491.624364,12004,0.8133000135421753,us-east1-c,5
1550193355.166759,16004,0.8478999733924866,us-east1-c,5
1550194220.054,20004,0.8338000178337097,us-east1-c,5
1550195084.353562,24004,0.8504999876022339,us-east1-c,5
1550196008.392995,28004,0.885699987411499,us-east1-c,5
1550196872.290047,32004,0.8898000121116638,us-east1-c,5
1550197735.598107,36004,0.9251000285148621,us-east1-c,5
1550198599.120716,40004,0.9269000291824341,us-east1-c,5
1550199524.531854,44004,0.9266999959945679,us-east1-c,5
1550200388.70269,48004,0.9275000095367432,us-east1-c,5
1550201253.610057,52004,0.9264000058174133,us-east1-c,5
1550202179.207978,56004,0.9272000193595886,us-east1-c,5
1550203042.799464,60004,0.9269999861717224,us-east1-c,5
1550203907.737871,64000,0.9275000095367432,us-east1-c,5
1550204457.197834,0,0.09629999846220016,us-east1-c,6
1550204896.656378,4001,0.6205000281333923,us-east1-c,6
1550205336.536612,8002,0.7850000262260437,us-east1-c,6
1550205776.580537,12004,0.8007000088691711,us-east1-c,6
1550206217.130048,16006,0.8507999777793884,us-east1-c,6
1550206596.621248,20006,0.8331999778747559,us-east1-c,6
1550207036.927756,24008,0.8608999848365784,us-east1-c,6
1550207477.135801,28009,0.8536999821662903,us-east1-c,6
1550207917.736735,32010,0.8755999803543091,us-east1-c,6
1550208358.417503,36011,0.9101999998092651,us-east1-c,6
1550208798.811755,40013,0.911300003528595,us-east1-c,6
1550209238.630138,44015,0.9118000268936157,us-east1-c,6
1550209679.290035,48015,0.9121999740600586,us-east1-c,6
1550210059.065022,52017,0.9121999740600586,us-east1-c,6
1550210499.260458,56018,0.911300003528595,us-east1-c,6
1550210938.854919,60018,0.9128000140190125,us-east1-c,6
1550211379.577443,64002,0.9117000102996826,us-east1-c,6
1550196448.992073,0,0.08630000054836273,us-east1-c,7
1550196888.777348,4001,0.7336999773979187,us-east1-c,7
1550197328.998744,8002,0.8345000147819519,us-east1-c,7
1550197769.335617,12003,0.8567000031471252,us-east1-c,7
1550198209.507265,16004,0.8621000051498413,us-east1-c,7
1550198590.245173,20005,0.8899999856948853,us-east1-c,7
1550199030.283459,24007,0.8862000107765198,us-east1-c,7
1550199471.079963,28007,0.864300012588501,us-east1-c,7
1550199912.406976,32009,0.8970000147819519,us-east1-c,7
1550200352.545507,36011,0.925000011920929,us-east1-c,7
1550200793.2294,40013,0.9265000224113464,us-east1-c,7
1550201233.56456,44014,0.927299976348877,us-east1-c,7
1550201674.634896,48016,0.9286999702453613,us-east1-c,7
1550202115.837885,52017,0.9283000230789185,us-east1-c,7
1550202556.97205,56019,0.9291999936103821,us-east1-c,7
1550202997.603446,60020,0.9293000102043152,us-east1-c,7
1550203439.402793,64001,0.9286999702453613,us-east1-c,7
1550203941.173944,0,0.10000000149011612,us-east1-c,8
1550204381.300321,4002,0.5685999989509583,us-east1-c,8
1550204760.545043,8003,0.7303000092506409,us-east1-c,8
1550205200.17002,12005,0.8125,us-east1-c,8
1550205640.807903,16006,0.7710999846458435,us-east1-c,8
1550206080.361375,20008,0.8083999752998352,us-east1-c,8
1550206520.00217,24010,0.8526999950408936,us-east1-c,8
1550206960.319009,28010,0.8686000108718872,us-east1-c,8
1550207401.065999,32011,0.8780999779701233,us-east1-c,8
1550207841.312024,36014,0.9150000214576721,us-east1-c,8
1550208221.061406,40015,0.9179999828338623,us-east1-c,8
1550208661.809729,44017,0.9168000221252441,us-east1-c,8
1550209103.174737,48019,0.9174000024795532,us-east1-c,8
1550209543.549673,52020,0.9200000166893005,us-east1-c,8
1550209983.095297,56022,0.9197999835014343,us-east1-c,8
1550210423.596357,60022,0.919700026512146,us-east1-c,8
1550210864.799512,64001,0.920199990272522,us-east1-c,8
1550176822.559737,0,0.09510000050067902,us-central1-c,1
1550177263.178062,4002,0.5509999990463257,us-central1-c,1
1550177704.507239,8003,0.7161999940872192,us-central1-c,1
1550178144.873498,12003,0.8040000200271606,us-central1-c,1
1550178584.519559,16004,0.840499997138977,us-central1-c,1
1550179024.33435,20006,0.840399980545044,us-central1-c,1
1550179464.1731,24008,0.8503000140190125,us-central1-c,1
1550179904.954989,28008,0.8553000092506409,us-central1-c,1
1550180285.167692,32008,0.8652999997138977,us-central1-c,1
1550180726.084083,36010,0.9162999987602234,us-central1-c,1
1550181166.671624,40011,0.9175000190734863,us-central1-c,1
1550181606.95405,44013,0.9176999926567078,us-central1-c,1
1550182049.647125,48013,0.9182000160217285,us-central1-c,1
1550182489.685368,52013,0.9179999828338623,us-central1-c,1
1550182932.110331,56013,0.9186999797821045,us-central1-c,1
1550183371.837769,60014,0.91839998960495,us-central1-c,1
1550183815.121127,64002,0.9186000227928162,us-central1-c,1
1550184332.340734,0,0.1014999970793724,us-central1-c,2
1550184772.310665,4003,0.5192000269889832,us-central1-c,2
1550185213.250207,8004,0.7718999981880188,us-central1-c,2
1550185652.579514,12005,0.8047000169754028,us-central1-c,2
1550186093.253987,16006,0.855400025844574,us-central1-c,2
1550186533.239817,20006,0.842199981212616,us-central1-c,2
1550186973.121142,24007,0.8751000165939331,us-central1-c,2
1550187353.028491,28009,0.8652999997138977,us-central1-c,2
1550187793.349354,32011,0.8842999935150146,us-central1-c,2
1550188234.514659,36014,0.9158999919891357,us-central1-c,2
1550188674.350407,40014,0.9164000153541565,us-central1-c,2
1550189115.044229,44014,0.917900025844574,us-central1-c,2
1550189555.269928,48016,0.9165999889373779,us-central1-c,2
