Wall Time,Step,Accuracy,Zone,Run
1549994638.404482,56032,0.9225999712944031,us-east1-c,3
1549994897.125626,60035,0.9225000143051147,us-east1-c,3
1549995216.890448,64003,0.9215999841690063,us-east1-c,3
1549995729.094546,0,0.10000000149011612,us-east1-c,4
1549995987.754454,4009,0.5562999844551086,us-east1-c,4
1549996186.81568,8012,0.7459999918937683,us-east1-c,4
1549996385.24386,12016,0.8210999965667725,us-east1-c,4
1549996644.367285,16018,0.8474000096321106,us-east1-c,4
1549996843.442554,20022,0.8141999840736389,us-east1-c,4
1549997041.843537,24026,0.8725000023841858,us-east1-c,4
1549997300.374114,28031,0.8605999946594238,us-east1-c,4
1549997498.220645,32033,0.906000018119812,us-east1-c,4
1549997695.903409,36036,0.9232000112533569,us-east1-c,4
1549997956.799518,40041,0.9244999885559082,us-east1-c,4
1549998155.044525,44045,0.9228000044822693,us-east1-c,4
1549998352.921609,48046,0.92330002784729,us-east1-c,4
1549998611.572674,52050,0.9246000051498413,us-east1-c,4
1549998810.266131,56051,0.925000011920929,us-east1-c,4
1549999009.178225,60054,0.9244999885559082,us-east1-c,4
1549999268.013956,64004,0.9251999855041504,us-east1-c,4
1549983329.6803,0,0.10000000149011612,us-east1-c,5
1549983528.302798,4007,0.6237999796867371,us-east1-c,5
1549983727.746663,8012,0.7477999925613403,us-east1-c,5
1549983987.238705,12017,0.7786999940872192,us-east1-c,5
1549984185.057194,16019,0.848800003528595,us-east1-c,5
1549984384.551043,20025,0.8342999815940857,us-east1-c,5
1549984643.221895,24028,0.855400025844574,us-east1-c,5
1549984842.116376,28034,0.8495000004768372,us-east1-c,5
1549985040.191594,32038,0.8989999890327454,us-east1-c,5
1549985298.75667,36042,0.9107000231742859,us-east1-c,5
1549985497.34715,40043,0.9121999740600586,us-east1-c,5
1549985696.026108,44045,0.9133999943733215,us-east1-c,5
1549985954.355153,48048,0.9090999960899353,us-east1-c,5
1549986153.599496,52052,0.9135000109672546,us-east1-c,5
1549986351.331598,56058,0.9147999882698059,us-east1-c,5
1549986610.549412,60061,0.9142000079154968,us-east1-c,5
1549986808.866408,64005,0.9139000177383423,us-east1-c,5
1549987363.394873,0,0.1306000053882599,us-east1-c,6
1549987623.369059,4006,0.5139999985694885,us-east1-c,6
1549987821.023808,8012,0.6618000268936157,us-east1-c,6
1549988021.625777,12016,0.8285999894142151,us-east1-c,6
1549988219.667077,16021,0.8393999934196472,us-east1-c,6
1549988478.508677,20026,0.8560000061988831,us-east1-c,6
1549988677.063988,24030,0.8148000240325928,us-east1-c,6
1549988875.43824,28036,0.8834999799728394,us-east1-c,6
1549989133.316841,32039,0.8999999761581421,us-east1-c,6
1549989331.83289,36044,0.9190999865531921,us-east1-c,6
1549989531.390363,40048,0.9189000129699707,us-east1-c,6
1549989730.014124,44053,0.9204000234603882,us-east1-c,6
1549989988.880014,48056,0.9186000227928162,us-east1-c,6
1549990187.373691,52059,0.9197999835014343,us-east1-c,6
1549990385.919439,56062,0.9200999736785889,us-east1-c,6
1549990645.529749,60066,0.9211999773979187,us-east1-c,6
1549990844.299709,64005,0.9214000105857849,us-east1-c,6
1549991384.285573,0,0.10000000149011612,us-east1-c,7
1549991642.181808,4007,0.49570000171661377,us-east1-c,7
1549991840.404994,8012,0.7246999740600586,us-east1-c,7
1549992038.659345,12018,0.7930999994277954,us-east1-c,7
1549992297.653628,16019,0.8371000289916992,us-east1-c,7
1549992496.097277,20022,0.8327999711036682,us-east1-c,7
1549992693.453408,24028,0.8550000190734863,us-east1-c,7
1549992951.735538,28031,0.8722000122070312,us-east1-c,7
1549993149.967591,32036,0.9014999866485596,us-east1-c,7
1549993348.543555,36039,0.9178000092506409,us-east1-c,7
1549993547.028795,40045,0.91839998960495,us-east1-c,7
1549993805.110743,44055,0.9204000234603882,us-east1-c,7
1549994003.77956,48052,0.921500027179718,us-east1-c,7
1549994201.332565,52055,0.921500027179718,us-east1-c,7
1549994460.217547,56058,0.9214000105857849,us-east1-c,7
1549994658.992379,60061,0.9192000031471252,us-east1-c,7
1549995264.659165,0,0.09989999979734421,us-east1-c,8
1549995523.825761,4007,0.5498999953269958,us-east1-c,8
1549995722.488694,8012,0.7107999920845032,us-east1-c,8
1549995920.358655,12016,0.8068000078201294,us-east1-c,8
1549996178.367876,16018,0.8216999769210815,us-east1-c,8
1549996376.418264,20022,0.840499997138977,us-east1-c,8
1549996575.737517,24026,0.8604000210762024,us-east1-c,8
1549996834.354653,28030,0.8726999759674072,us-east1-c,8
1549997031.399038,32033,0.9004999995231628,us-east1-c,8
1549997230.010082,36038,0.9229999780654907,us-east1-c,8
1549997489.578447,40045,0.9243999719619751,us-east1-c,8
1549997687.580126,44047,0.9228000044822693,us-east1-c,8
1549997886.251442,48050,0.9230999946594238,us-east1-c,8
1549998144.872858,52056,0.9247000217437744,us-east1-c,8
1549998343.658632,56061,0.9258000254631042,us-east1-c,8
1549998542.861453,60066,0.9264000058174133,us-east1-c,8
1549998741.956534,64005,0.9247999787330627,us-east1-c,8
1549983570.388048,0,0.10000000149011612,us-central1-c,1
1549983829.85988,4010,0.38580000400543213,us-central1-c,1
1549984028.112463,8012,0.63919997215271,us-central1-c,1
1549984226.035643,12013,0.7738999724388123,us-central1-c,1
1549984484.650645,16015,0.7724999785423279,us-central1-c,1
1549984682.897476,20022,0.8392000198364258,us-central1-c,1
1549984881.485974,24023,0.8535000085830688,us-central1-c,1
1549985140.498696,28028,0.8549000024795532,us-central1-c,1
1549985339.579072,32029,0.8809999823570251,us-central1-c,1
1549985598.003616,36036,0.9035000205039978,us-central1-c,1
1549985795.947969,40037,0.9078999757766724,us-central1-c,1
1549985994.515491,44043,0.9071000218391418,us-central1-c,1
1549986253.44362,48042,0.90829998254776,us-central1-c,1
1549986451.471414,52048,0.9071000218391418,us-central1-c,1
1549986649.31482,56054,0.9085000157356262,us-central1-c,1
1549986909.025104,60059,0.9074000120162964,us-central1-c,1
1549987108.078462,64005,0.9074000120162964,us-central1-c,1
1549991898.087522,0,0.10949999839067459,us-central1-c,2
1549992156.446171,4008,0.6204000115394592,us-central1-c,2
1549992354.885274,8010,0.7723000049591064,us-central1-c,2
1549992613.421577,12013,0.7458000183105469,us-central1-c,2
1549992812.930634,16016,0.8464999794960022,us-central1-c,2
1549993010.800987,20021,0.8414000272750854,us-central1-c,2
1549993269.494874,24025,0.8255000114440918,us-central1-c,2
1549993467.702196,28027,0.8266000151634216,us-central1-c,2
1549993665.922249,32029,0.8841000199317932,us-central1-c,2
1549993924.548174,36032,0.907800018787384,us-central1-c,2
1549994122.369098,40038,0.9059000015258789,us-central1-c,2
1549994381.119205,44039,0.9077000021934509,us-central1-c,2
1549994579.487676,48045,0.9063000082969666,us-central1-c,2
1549994778.084891,52050,0.9081000089645386,us-central1-c,2
1549995037.541071,56053,0.9079999923706055,us-central1-c,2
1549995236.277014,60058,0.907800018787384,us-central1-c,2
1549995434.993724,64005,0.9089999794960022,us-central1-c,2
1549996067.235085,0,0.08399999886751175,us-central1-c,3
1549996326.33072,4007,0.5737000107765198,us-central1-c,3
1549996524.27664,8010,0.7820000052452087,us-central1-c,3
1549996784.019132,12012,0.8256999850273132,us-central1-c,3
1549996981.58573,16018,0.8201000094413757,us-central1-c,3
1549997180.085221,20024,0.8007000088691711,us-central1-c,3
1549997439.389367,24029,0.8636000156402588,us-central1-c,3
1549997637.809697,28034,0.8478000164031982,us-central1-c,3
1549997836.054682,32037,0.9027000069618225,us-central1-c,3
1549998095.273621,36045,0.9217000007629395,us-central1-c,3
1549998292.655526,40045,0.9212999939918518,us-central1-c,3
1549998490.957662,44050,0.9230999946594238,us-central1-c,3
1549998749.155085,48056,0.9225999712944031,us-central1-c,3
1549998947.084091,52059,0.9236000180244446,us-central1-c,3
1549999144.935101,56062,0.9233999848365784,us-central1-c,3
1549999464.821164,60063,0.9236000180244446,us-central1-c,3
1549999724.38096,64004,0.923799991607666,us-central1-c,3
1550000337.493104,0,0.10000000149011612,us-central1-c,4
1550000535.380318,4006,0.4359999895095825,us-central1-c,4
1550000734.611337,8012,0.7044000029563904,us-central1-c,4
1550000993.825875,12017,0.7493000030517578,us-central1-c,4
1550001192.543115,16019,0.7993999719619751,us-central1-c,4
1550001391.106026,20022,0.8442000150680542,us-central1-c,4
1550001650.357343,24026,0.8345000147819519,us-central1-c,4
1550001848.850023,28030,0.8471999764442444,us-central1-c,4
1550002047.103092,32035,0.8816999793052673,us-central1-c,4
1550002305.429199,36040,0.904699981212616,us-central1-c,4
1550002503.828809,40045,0.9065999984741211,us-central1-c,4
1550002702.237555,44048,0.9085000157356262,us-central1-c,4
1550002961.553132,48054,0.907800018787384,us-central1-c,4
1550003160.458349,52056,0.9096999764442444,us-central1-c,4
1550003418.842932,56053,0.9100000262260437,us-central1-c,4
1550003859.890262,60056,0.9100000262260437,us-central1-c,4
1550004300.312899,64002,0.9089999794960022,us-central1-c,4
1550005051.622374,0,0.10000000149011612,us-central1-c,5
1550005249.595902,4006,0.5479999780654907,us-central1-c,5
1550005507.76304,8009,0.7032999992370605,us-central1-c,5
1550005705.422164,12013,0.7875999808311462,us-central1-c,5
1550005904.585845,16015,0.8043000102043152,us-central1-c,5
1550006162.949796,20020,0.839900016784668,us-central1-c,5
1550006361.688026,24022,0.8511999845504761,us-central1-c,5
1550006560.546231,28024,0.8503000140190125,us-central1-c,5
1550006818.472905,32026,0.8907999992370605,us-central1-c,5
1550007016.685778,36031,0.9120000004768372,us-central1-c,5
1550007215.560252,40034,0.9139000177383423,us-central1-c,5
1550007474.101373,44040,0.9151999950408936,us-central1-c,5
1550007672.183513,48043,0.9126999974250793,us-central1-c,5
1550007870.994743,52047,0.9154999852180481,us-central1-c,5
1550008130.171406,56050,0.9162999987602234,us-central1-c,5
1550008389.544119,60050,0.9164000153541565,us-central1-c,5
1550008648.903416,64004,0.9160000085830688,us-central1-c,5
1549992501.599467,0,0.10000000149011612,us-central1-c,6
1549992760.584722,4005,0.49160000681877136,us-central1-c,6
1549992958.597351,8009,0.6646999716758728,us-central1-c,6
1549993157.668858,12016,0.7372000217437744,us-central1-c,6
1549993416.649264,16021,0.8177000284194946,us-central1-c,6
1549993615.497713,20023,0.8586999773979187,us-central1-c,6
1549993814.078866,24026,0.8507999777793884,us-central1-c,6
1549994072.438087,28030,0.8515999913215637,us-central1-c,6
1549994271.012786,32033,0.8960000276565552,us-central1-c,6
1549994470.544571,36035,0.9151999950408936,us-central1-c,6
1549994669.451036,40038,0.9161999821662903,us-central1-c,6
1549994928.660705,44044,0.9164999723434448,us-central1-c,6
1549995127.598566,48048,0.914900004863739,us-central1-c,6
1549995326.263626,52054,0.91839998960495,us-central1-c,6
1549995585.886562,56057,0.9165999889373779,us-central1-c,6
1549995785.17245,60067,0.9178000092506409,us-central1-c,6
1549995984.136058,64006,0.9176999926567078,us-central1-c,6
1549996545.994483,0,0.07590000331401825,us-central1-c,7
1549996804.570289,4005,0.4456999897956848,us-central1-c,7
1549997003.225207,8010,0.7121000289916992,us-central1-c,7
1549997201.960949,12014,0.7972000241279602,us-central1-c,7
1549997460.794672,16014,0.8353999853134155,us-central1-c,7
1549997659.123858,20019,0.829800009727478,us-central1-c,7
1549997857.525836,24024,0.8708000183105469,us-central1-c,7
1549998116.433091,28029,0.8080000281333923,us-central1-c,7
1549998314.915914,32033,0.8981999754905701,us-central1-c,7
1549998513.769936,36038,0.9193000197410583,us-central1-c,7
1549998772.798955,40038,0.9199000000953674,us-central1-c,7
1549998971.030519,44045,0.9218999743461609,us-central1-c,7
1549999169.855732,48048,0.9196000099182129,us-central1-c,7
1549999368.730813,52054,0.9205999970436096,us-central1-c,7
1549999627.515804,56060,0.9210000038146973,us-central1-c,7
1549999825.449565,60060,0.9210000038146973,us-central1-c,7
1550000023.63059,64004,0.9214000105857849,us-central1-c,7
1550000578.23659,0,0.09719999879598618,us-central1-c,8
1550000837.632118,4007,0.41130000352859497,us-central1-c,8
1550001096.660739,8008,0.6736999750137329,us-central1-c,8
1550001355.865225,12010,0.7760000228881836,us-central1-c,8
1550001675.188024,16013,0.8004000186920166,us-central1-c,8
1550001934.223075,20014,0.7950000166893005,us-central1-c,8
1550002253.78653,24014,0.8378999829292297,us-central1-c,8
1550002512.34757,28015,0.8422999978065491,us-central1-c,8
1550002831.480544,32018,0.8707000017166138,us-central1-c,8
1550003090.488566,36021,0.8956999778747559,us-central1-c,8
1550003409.649525,40022,0.9000999927520752,us-central1-c,8
1550003667.838058,44024,0.8952000141143799,us-central1-c,8
1550004047.635648,48026,0.8960999846458435,us-central1-c,8
1550004306.104211,52027,0.8988000154495239,us-central1-c,8
1550004565.484488,56032,0.8973000049591064,us-central1-c,8
1550004884.551801,60033,0.8978000283241272,us-central1-c,8
1550005143.316609,64004,0.8978000283241272,us-central1-c,8
1549991084.911712,0,0.10000000149011612,us-west1-b,1
1549991344.240733,4009,0.36980000138282776,us-west1-b,1
1549991541.306349,8014,0.5699999928474426,us-west1-b,1
1549991800.278366,12019,0.691100001335144,us-west1-b,1
1549991998.440639,16020,0.7710000276565552,us-west1-b,1
1549992196.497189,20023,0.7558000087738037,us-west1-b,1
1549992455.452008,24026,0.7886999845504761,us-west1-b,1
1549992653.069697,28029,0.772599995136261,us-west1-b,1
1549992851.767649,32034,0.8592000007629395,us-west1-b,1
1549993110.527241,36039,0.8806999921798706,us-west1-b,1
1549993308.590754,40041,0.8815000057220459,us-west1-b,1
1549993506.823974,44050,0.8766999840736389,us-west1-b,1
1549993765.332476,48049,0.8772000074386597,us-west1-b,1
1549993963.841171,52050,0.8830000162124634,us-west1-b,1
1549994222.085922,56052,0.8801000118255615,us-west1-b,1
1549994420.283824,60056,0.881600022315979,us-west1-b,1
1549994618.247444,64005,0.8822000026702881,us-west1-b,1
1550006687.529598,0,0.09300000220537186,us-west1-b,2
1550006946.668056,4010,0.36059999465942383,us-west1-b,2
1550007145.921509,8013,0.6158000230789185,us-west1-b,2
1550007525.258056,12012,0.7731999754905701,us-west1-b,2
1550007965.330159,16012,0.8065000176429749,us-west1-b,2
1550008405.482339,20015,0.839900016784668,us-west1-b,2
1550008845.396175,24016,0.8442999720573425,us-west1-b,2
1550009285.49233,28016,0.8429999947547913,us-west1-b,2
1550009725.931697,32016,0.8787000179290771,us-west1-b,2
1550010166.345553,36017,0.9021000266075134,us-west1-b,2
1550010606.783267,40019,0.9034000039100647,us-west1-b,2
1550011047.95671,44021,0.9056000113487244,us-west1-b,2
1550011488.514616,48022,0.9018999934196472,us-west1-b,2
1550011929.450207,52024,0.9031999707221985,us-west1-b,2
1550012370.158938,56026,0.9039000272750854,us-west1-b,2
1550012811.319107,60027,0.9047999978065491,us-west1-b,2
1550013192.14484,64001,0.904699981212616,us-west1-b,2
1550010453.052511,0,0.12219999730587006,us-west1-b,3
1550010712.535314,4009,0.4893999993801117,us-west1-b,3
1550010910.799284,8014,0.6611999869346619,us-west1-b,3
1550011109.730442,12017,0.8141000270843506,us-west1-b,3
1550011308.494127,16020,0.8334000110626221,us-west1-b,3
1550011566.933998,20023,0.8562999963760376,us-west1-b,3
1550011765.263429,24030,0.849399983882904,us-west1-b,3
1550011963.825408,28030,0.8392999768257141,us-west1-b,3
1550012221.675013,32033,0.8960999846458435,us-west1-b,3
1550012420.530347,36039,0.9211999773979187,us-west1-b,3
1550012618.357837,40040,0.9194999933242798,us-west1-b,3
1550012877.435469,44044,0.91839998960495,us-west1-b,3
1550013075.98658,48049,0.9222999811172485,us-west1-b,3
1550013275.656777,52052,0.9226999878883362,us-west1-b,3
1550013535.411533,56055,0.9218000173568726,us-west1-b,3
1550013733.941122,60058,0.9223999977111816,us-west1-b,3
1550013933.446716,64006,0.9217000007629395,us-west1-b,3
1550006184.88241,0,0.10019999742507935,us-west1-b,4
1550006383.070229,4010,0.64410001039505,us-west1-b,4
1550006581.079497,8010,0.7994999885559082,us-west1-b,4
1550006840.087817,12010,0.8019000291824341,us-west1-b,4
1550007038.291377,16014,0.8463000059127808,us-west1-b,4
1550007236.401235,20019,0.8687999844551086,us-west1-b,4
1550007495.520145,24018,0.8805000185966492,us-west1-b,4
1550007694.935839,28023,0.8896999955177307,us-west1-b,4
1550007894.016434,32025,0.9024999737739563,us-west1-b,4
1550008152.105706,36027,0.9258000254631042,us-west1-b,4
1550008350.657904,40031,0.9269999861717224,us-west1-b,4
1550008548.938917,44035,0.9261000156402588,us-west1-b,4
1550008807.578831,48036,0.9251000285148621,us-west1-b,4
1550009005.636305,52034,0.9257000088691711,us-west1-b,4
1550009266.228742,56038,0.9266999959945679,us-west1-b,4
1550009586.438294,60038,0.9275000095367432,us-west1-b,4
1550009845.428397,64003,0.9277999997138977,us-west1-b,4
1549983586.164213,0,0.09989999979734421,us-west1-b,5
1549983844.598187,4012,0.4471000134944916,us-west1-b,5
1549984043.386312,8017,0.7113000154495239,us-west1-b,5
1549984241.960533,12018,0.8011000156402588,us-west1-b,5
1549984501.379218,16023,0.8464999794960022,us-west1-b,5
1549984700.318283,20025,0.8496999740600586,us-west1-b,5
1549984898.693289,24031,0.871999979019165,us-west1-b,5
1549985097.815445,28032,0.8051999807357788,us-west1-b,5
1549985357.673082,32036,0.8974000215530396,us-west1-b,5
1549985556.359223,36037,0.9185000061988831,us-west1-b,5
1549985754.905831,40041,0.9200000166893005,us-west1-b,5
1549986012.930802,44044,0.9204999804496765,us-west1-b,5
1549986210.8403,48047,0.9180999994277954,us-west1-b,5
1549986409.595888,52051,0.9186000227928162,us-west1-b,5
1549986668.472355,56053,0.9204999804496765,us-west1-b,5
1549986866.655368,60055,0.9214000105857849,us-west1-b,5
1549987065.760285,64004,0.9193000197410583,us-west1-b,5
1549991252.032512,0,0.10000000149011612,us-west1-b,6
1549991510.933222,4009,0.383899986743927,us-west1-b,6
1549991709.25725,8012,0.57669997215271,us-west1-b,6
1549991968.047621,12016,0.7287999987602234,us-west1-b,6
1549992166.360509,16020,0.7339000105857849,us-west1-b,6
1549992364.40473,20021,0.7680000066757202,us-west1-b,6
1549992621.747785,24025,0.8016999959945679,us-west1-b,6
1549992820.061966,28025,0.8331999778747559,us-west1-b,6
1549993018.883188,32031,0.8794999718666077,us-west1-b,6
1549993277.535147,36035,0.9071999788284302,us-west1-b,6
1549993476.647599,40036,0.9039000272750854,us-west1-b,6
1549993736.036571,44041,0.9067999720573425,us-west1-b,6
1549993934.51814,48043,0.9053000211715698,us-west1-b,6
1549994133.076753,52048,0.9089999794960022,us-west1-b,6
1549994390.953117,56054,0.9099000096321106,us-west1-b,6
1549994588.162198,60057,0.9093999862670898,us-west1-b,6
1549994787.30486,64006,0.909600019454956,us-west1-b,6
1549995362.054516,0,0.07509999722242355,us-west1-b,7
1549995621.208997,4010,0.5027999877929688,us-west1-b,7
1549995819.025941,8012,0.6912000179290771,us-west1-b,7
1549996017.495068,12016,0.7724999785423279,us-west1-b,7
1549996276.347707,16021,0.8127999901771545,us-west1-b,7
1549996474.87036,20021,0.8230999708175659,us-west1-b,7
1549996733.759488,24024,0.8687999844551086,us-west1-b,7
1549996992.507111,28028,0.8632000088691711,us-west1-b,7
1549997311.412749,32029,0.9007999897003174,us-west1-b,7
1549997572.388554,36031,0.9187999963760376,us-west1-b,7
1549997892.225525,40032,0.9161999821662903,us-west1-b,7
1549998149.956397,44034,0.9186999797821045,us-west1-b,7
1549998468.413343,48037,0.9190000295639038,us-west1-b,7
1549998727.552614,52040,0.9199000000953674,us-west1-b,7
1549999047.215855,56041,0.9196000099182129,us-west1-b,7
1549999306.379205,60044,0.9212999939918518,us-west1-b,7
1549999625.677689,64002,0.9212999939918518,us-west1-b,7
1550000863.072389,0,0.10000000149011612,us-west1-b,8
1550001121.57499,4007,0.45489999651908875,us-west1-b,8
1550001380.446476,8010,0.7315000295639038,us-west1-b,8
1550001638.873453,12013,0.7825000286102295,us-west1-b,8
1550001958.605875,16014,0.8343999981880188,us-west1-b,8
1550002217.469979,20018,0.8442000150680542,us-west1-b,8
1550002536.890688,24022,0.8622999787330627,us-west1-b,8
1550002795.445915,28025,0.8461999893188477,us-west1-b,8
1550003114.10393,32028,0.8992000222206116,us-west1-b,8
1550003371.718146,36029,0.9161999821662903,us-west1-b,8
1550003691.713949,40033,0.9176999926567078,us-west1-b,8
1550004010.930585,44033,0.9200000166893005,us-west1-b,8
1550004270.145685,48035,0.9186999797821045,us-west1-b,8
1550004589.81443,52039,0.9196000099182129,us-west1-b,8
1550004848.545711,56041,0.9197999835014343,us-west1-b,8
1550005168.230746,60041,0.9208999872207642,us-west1-b,8
1550005427.985902,64004,0.9189000129699707,us-west1-b,8
1549983671.660739,0,0.10270000249147415,europe-west1-b,1
1549983870.357016,4010,0.3594000041484833,europe-west1-b,1
1549984129.639994,8014,0.553600013256073,europe-west1-b,1
1549984329.597737,12020,0.7318000197410583,europe-west1-b,1
1549984528.610564,16022,0.7820000052452087,europe-west1-b,1
1549984788.62121,20026,0.8080999851226807,europe-west1-b,1
1549984986.950103,24029,0.7516999840736389,europe-west1-b,1
1549985186.145537,28032,0.8363000154495239,europe-west1-b,1
1549985444.860858,32036,0.8467000126838684,europe-west1-b,1
1549985642.955077,36046,0.8845999836921692,europe-west1-b,1
1549985841.783975,40043,0.8858000040054321,europe-west1-b,1
1549986100.923853,44047,0.888700008392334,europe-west1-b,1
1549986299.680153,48049,0.8878999948501587,europe-west1-b,1
1549986498.931268,52052,0.8899999856948853,europe-west1-b,1
1549986758.272853,56056,0.890500009059906,europe-west1-b,1
1549986956.96793,60058,0.890500009059906,europe-west1-b,1
1549987156.021475,64006,0.8892999887466431,europe-west1-b,1
1549987700.785904,0,0.08959999680519104,europe-west1-b,2
1549987960.968378,4008,0.36320000886917114,europe-west1-b,2
1549988158.676404,8013,0.45239999890327454,europe-west1-b,2
1549988418.130634,12017,0.5924000144004822,europe-west1-b,2
1549988616.762848,16020,0.6815999746322632,europe-west1-b,2
1549988815.378853,20023,0.722599983215332,europe-west1-b,2
1549989074.371752,24027,0.7337999939918518,europe-west1-b,2
1549989271.723915,28031,0.7836999893188477,europe-west1-b,2
1549989470.248852,32035,0.8465999960899353,europe-west1-b,2
1549989729.611978,36038,0.8723000288009644,europe-west1-b,2
1549989928.089671,40041,0.8715999722480774,europe-west1-b,2
1549990126.215607,44042,0.8715999722480774,europe-west1-b,2
1549990384.912619,48047,0.8723999857902527,europe-west1-b,2
1549990582.484149,52049,0.8743000030517578,europe-west1-b,2
1549990782.610141,56051,0.8765000104904175,europe-west1-b,2
1549991041.984419,60056,0.8743000030517578,europe-west1-b,2
1549991240.854494,64005,0.8743000030517578,europe-west1-b,2
1549991792.899237,0,0.10000000149011612,europe-west1-b,3
1549992052.467189,4010,0.49570000171661377,europe-west1-b,3
1549992250.940823,8024,0.7572000026702881,europe-west1-b,3
1549992509.65875,12029,0.7450000047683716,europe-west1-b,3
1549992708.268261,16031,0.7811999917030334,europe-west1-b,3
1549992906.763718,20034,0.8313999772071838,europe-west1-b,3
1549993166.293493,24039,0.8654000163078308,europe-west1-b,3
1549993364.703989,28040,0.8690000176429749,europe-west1-b,3
1549993563.464643,32041,0.8952999711036682,europe-west1-b,3
1549993822.092924,36046,0.9200999736785889,europe-west1-b,3
1549994020.413524,40047,0.9168999791145325,europe-west1-b,3
1549994219.24567,44052,0.9186999797821045,europe-west1-b,3
1549994477.232751,48050,0.9182000160217285,europe-west1-b,3
1549994735.273036,52053,0.9200999736785889,europe-west1-b,3
1549995055.033461,56057,0.9200999736785889,europe-west1-b,3
1549995374.368717,60059,0.9210000038146973,europe-west1-b,3
1549995634.243392,64004,0.9194999933242798,europe-west1-b,3
1549996168.676373,0,0.10000000149011612,europe-west1-b,4
1549996426.4781,4006,0.5051000118255615,europe-west1-b,4
1549996624.961145,8010,0.7153000235557556,europe-west1-b,4
1549996883.857948,12012,0.7904999852180481,europe-west1-b,4
1549997081.837531,16013,0.8463000059127808,europe-west1-b,4
1549997280.256287,20017,0.8046000003814697,europe-west1-b,4
1549997539.263218,24020,0.8240000009536743,europe-west1-b,4
1549997736.756694,28037,0.8641999959945679,europe-west1-b,4
1549997996.708643,32040,0.8977000117301941,europe-west1-b,4
1549998195.393102,36044,0.916700005531311,europe-west1-b,4
1549998393.36166,40046,0.9161999821662903,europe-west1-b,4
1549998652.583356,44050,0.9190999865531921,europe-west1-b,4
1549998850.093546,48056,0.9176999926567078,europe-west1-b,4
1549999049.154524,52058,0.9199000000953674,europe-west1-b,4
1549999307.412527,56059,0.919700026512146,europe-west1-b,4
1549999505.519211,60063,0.9207000136375427,europe-west1-b,4
1549999765.747157,64005,0.9194999933242798,europe-west1-b,4
1549992109.848051,0,0.09989999979734421,europe-west1-b,5
1549992368.458617,4010,0.4381999969482422,europe-west1-b,5
1549992567.082713,8015,0.6653000116348267,europe-west1-b,5
1549992765.13046,12017,0.7746999859809875,europe-west1-b,5
1549993024.054948,16023,0.79830002784729,europe-west1-b,5
1549993222.076627,20025,0.8281000256538391,europe-west1-b,5
