Wall Time,Step,Accuracy,Run
1550937713,0,0.100000001,1
1550938595,0,0.100000001,1
1550938792,4011,0.460900009,1
1550938926,8017,0.674799979,1
1550939120,12024,0.798699975,1
1550939314,16028,0.83890003,1
1550939448,20028,0.807799995,1
1550939642,24032,0.845099986,1
1550939777,28038,0.851700008,1
1550939971,32044,0.894299984,1
1550940105,36051,0.912100017,1
1550940300,40057,0.912299991,1
1550940434,44061,0.913500011,1
1550940629,48067,0.911199987,1
1550940763,52074,0.912100017,1
1550940957,56076,0.911000013,1
1550941152,60084,0.912400007,1
1550941286,64006,0.911300004,1
1550942037,0,0.096900001,2
1550942232,4013,0.362899989,2
1550942426,8018,0.621399999,2
1550942560,12027,0.736599982,2
1550942754,16028,0.756200016,2
1550942889,20034,0.783599973,2
1550943083,24043,0.807799995,2
1550943217,28046,0.784399986,2
1550943411,32054,0.882300019,2
1550943545,36060,0.900600016,2
1550943739,40063,0.900200009,2
1550943873,44064,0.898299992,2
1550944068,48075,0.899900019,2
1550944262,52076,0.902800024,2
1550944397,56084,0.902899981,2
1550944591,60089,0.902400017,2
1550944726,64007,0.902499974,2
1550960920,0,0.112300001,3
1550961114,4014,0.371399999,3
1550961309,8014,0.493699998,3
1550961443,12020,0.596599996,3
1550961637,16026,0.765900016,3
1550961771,20031,0.825500011,3
1550961966,24033,0.818499982,3
1550962100,28040,0.810400009,3
1550962294,32049,0.875500023,3
1550962429,36053,0.892700016,3
1550962623,40059,0.893700004,3
1550962818,44060,0.89349997,3
1550962953,48063,0.896700025,3
1550963147,52066,0.898500025,3
1550963282,56074,0.894599974,3
1550963476,60080,0.896000028,3
1550963611,64007,0.897099972,3
1550973840,0,0.125,4
1550973970,4005,0.61500001,4
1550974160,8013,0.727299988,4
1550974290,12016,0.800599992,4
1550974481,16022,0.827899992,4
1550974610,20026,0.83099997,4
1550974800,24028,0.857599974,4
1550974990,28032,0.862600029,4
1550975120,32042,0.891499996,4
1550975311,36043,0.906199992,4
1550975440,40046,0.907100022,4
1550975631,44052,0.905099988,4
1550975821,48057,0.906899989,4
1550975951,52060,0.907400012,4
1550976141,56068,0.907899976,4
1550976271,60074,0.906799972,4
1550976461,64008,0.906700015,4
1550965248,0,0.100000001,5
1550965442,4011,0.37560001,5
1550965576,8015,0.511500001,5
1550965770,12018,0.66839999,5
1550965904,16025,0.681100011,5
1550966099,20030,0.762899995,5
1550966233,24034,0.764400005,5
1550966427,28036,0.757200003,5
1550966561,32044,0.850799978,5
1550966755,36049,0.881099999,5
1550966950,40051,0.878499985,5
1550967084,44061,0.875800014,5
1550967278,48065,0.879499972,5
1550967413,52072,0.880900025,5
1550967608,56075,0.881299973,5
1550967742,60080,0.881900012,5
1550967937,64007,0.881799996,5
