Wall Time,Step,Accuracy,Zone,Run
1550247428.823333,0,0.10000000149011612,europe-west1-b,3
1550247565.690619,4018,0.2962000072002411,europe-west1-b,3
1550247642.848618,8024,0.5002999901771545,europe-west1-b,3
1550247780.325732,12036,0.6424999833106995,europe-west1-b,3
1550247917.455807,16039,0.6783999800682068,europe-west1-b,3
1550247994.428381,20045,0.7788000106811523,europe-west1-b,3
1550248131.742455,24051,0.8277999758720398,europe-west1-b,3
1550248208.744794,28067,0.8152999877929688,europe-west1-b,3
1550248347.055847,32074,0.861299991607666,europe-west1-b,3
1550248484.69632,36086,0.8817999958992004,europe-west1-b,3
1550248562.049852,40090,0.8819000124931335,europe-west1-b,3
1550248699.546822,44101,0.8812999725341797,europe-west1-b,3
1550248776.430689,48108,0.8788999915122986,europe-west1-b,3
1550248914.399127,52119,0.8820000290870667,europe-west1-b,3
1550249052.14371,56126,0.8824999928474426,europe-west1-b,3
1550249129.778484,60134,0.8837000131607056,europe-west1-b,3
1550249267.654143,64009,0.8831999897956848,europe-west1-b,3
1550247428.453859,0,0.0860000029206276,europe-west1-b,4
1550247566.281486,4024,0.39259999990463257,europe-west1-b,4
1550247643.605756,8030,0.4153999984264374,europe-west1-b,4
1550247781.051827,12032,0.5626999735832214,europe-west1-b,4
1550247917.944154,16041,0.7276999950408936,europe-west1-b,4
1550247995.595101,20054,0.7710999846458435,europe-west1-b,4
1550248132.5833,24062,0.816100001335144,europe-west1-b,4
1550248270.401651,28070,0.8141000270843506,europe-west1-b,4
1550248347.647903,32079,0.8848000168800354,europe-west1-b,4
1550248485.196668,36090,0.9013000130653381,europe-west1-b,4
1550248561.770421,40097,0.9021999835968018,europe-west1-b,4
1550248698.724355,44107,0.9053999781608582,europe-west1-b,4
1550248837.584671,48114,0.9050999879837036,europe-west1-b,4
1550248914.056671,52125,0.9052000045776367,europe-west1-b,4
1550249050.952494,56130,0.9059000015258789,europe-west1-b,4
1550249127.936292,60138,0.9042999744415283,europe-west1-b,4
1550249265.944085,64013,0.904699981212616,europe-west1-b,4
