Wall Time,Step,Accuracy,Run
1550731631.036138,0,0.12120000272989273,1
1550731761.011988,4011,0.4323999881744385,1
1550731831.19121,8014,0.6958000063896179,1
1550731960.960311,12011,0.7580999732017517,1
1550732090.885719,16014,0.809499979019165,1
1550732220.575487,20013,0.8472999930381775,1
1550732350.466088,24018,0.8151999711990356,1
1550732480.555433,28020,0.8346999883651733,1
1550732619.197157,32021,0.8766000270843506,1
1550732749.07666,36024,0.9042999744415283,1
1550732879.113896,40030,0.9060999751091003,1
1550733008.885516,44028,0.9064000248908997,1
1550733139.02158,48030,0.9056000113487244,1
1550733269.054807,52029,0.9067000150680542,1
1550733398.853435,56034,0.9075999855995178,1
1550733468.501488,60034,0.9083999991416931,1
1550733598.44758,64006,0.9081000089645386,1
1550726123.405586,0,0.09989999979734421,2
1550726253.422165,4008,0.46700000762939453,2
1550726383.900586,8011,0.7376000285148621,2
1550726513.96619,12012,0.767799973487854,2
1550726643.819403,16013,0.8194000124931335,2
1550726773.913102,20018,0.8619999885559082,2
1550726903.782034,24014,0.8586999773979187,2
1550726973.461638,28015,0.8126000165939331,2
1550727103.222585,32017,0.8891000151634216,2
1550727233.179897,36020,0.916700005531311,2
1550727363.094381,40021,0.9180999994277954,2
1550727493.198808,44023,0.919700026512146,2
1550727623.000401,48025,0.920799970626831,2
1550727752.823516,52028,0.921500027179718,2
1550727882.588053,56030,0.9217000007629395,2
1550728012.67502,60031,0.921999990940094,2
1550728142.726573,64005,0.9212999939918518,2
1550734084.005461,0,0.10000000149011612,3
1550734215.935566,4015,0.515999972820282,3
1550734345.502527,8012,0.6504999995231628,3
1550734475.35792,12011,0.7789999842643738,3
1550734605.096444,16015,0.8608999848365784,3
1550734735.204519,20014,0.808899998664856,3
1550734864.88841,24015,0.8634999990463257,3
1550734935.637684,28017,0.8611999750137329,3
1550735065.305059,32017,0.861299991607666,3
1550735195.182927,36020,0.9150999784469604,3
1550735326.140131,40021,0.9164999723434448,3
1550735455.92482,44027,0.9186000227928162,3
1550735585.796961,48025,0.91839998960495,3
1550735715.844382,52027,0.9182000160217285,3
1550735845.662231,56030,0.9190999865531921,3
1550735975.427305,60032,0.9199000000953674,3
1550736105.627343,64005,0.91839998960495,3
1550736566.031043,0,0.09189999848604202,4
1550736696.056464,4009,0.477400004863739,4
1550736825.942974,8010,0.7120000123977661,4
1550736956.304915,12012,0.8177000284194946,4
1550737026.087355,16013,0.8597000241279602,4
1550737156.272616,20011,0.7926999926567078,4
1550737286.112736,24010,0.8745999932289124,4
1550737415.907756,28018,0.8578000068664551,4
1550737545.817684,32013,0.8795999884605408,4
1550737675.83072,36014,0.9193000197410583,4
1550737805.703869,40021,0.9193999767303467,4
1550737935.709512,44019,0.9186999797821045,4
1550738005.334815,48022,0.9182000160217285,4
1550738135.519428,52024,0.9189000129699707,4
1550738265.665544,56025,0.9194999933242798,4
1550738395.694976,60025,0.9179999828338623,4
1550738525.724911,64006,0.9185000061988831,4
1550738992.44019,0,0.0908999964594841,5
1550739122.233503,4006,0.40700000524520874,5
1550739191.815555,8010,0.5830000042915344,5
1550739321.430561,12012,0.7279000282287598,5
1550739451.264185,16012,0.7997000217437744,5
1550739581.009348,20014,0.8411999940872192,5
1550739710.709676,24016,0.8422999978065491,5
1550739840.474256,28018,0.8240000009536743,5
1550739970.392715,32016,0.8644999861717224,5
1550740039.896973,36016,0.9057000279426575,5
1550740169.940055,40020,0.9056000113487244,5
1550740299.722677,44021,0.9042999744415283,5
1550740429.61645,48025,0.9049999713897705,5
1550740559.460936,52027,0.906000018119812,5
1550740689.242915,56032,0.9061999917030334,5
1550740818.981777,60033,0.9075000286102295,5
1550740888.738563,64004,0.9068999886512756,5
1550741387.131368,0,0.10279999673366547,6
1550741516.939704,4011,0.5425000190734863,6
1550741646.990437,8011,0.6991999745368958,6
1550741776.591427,12015,0.7810999751091003,6
1550741906.362982,16015,0.7907999753952026,6
1550742036.439748,20015,0.8299999833106995,6
1550742166.087889,24020,0.8359000086784363,6
1550742295.72906,28023,0.8345000147819519,6
1550742425.348611,32024,0.8676999807357788,6
1550742554.976671,36031,0.8973000049591064,6
1550742684.888949,40032,0.8964999914169312,6
1550742814.6075,44036,0.8955000042915344,6
1550742944.563155,48037,0.8937000036239624,6
1550743074.41092,52037,0.8981000185012817,6
1550743143.546755,56040,0.8989999890327454,6
1550743273.319711,60043,0.8986999988555908,6
1550743402.945225,64006,0.8971999883651733,6
1550743957.251457,0,0.11110000312328339,7
1550744087.045703,4013,0.44609999656677246,7
1550744217.183321,8016,0.6233000159263611,7
1550744347.122306,12020,0.7372000217437744,7
1550744477.238546,16020,0.8123999834060669,7
1550744607.321788,20022,0.7580000162124634,7
1550744736.958921,24022,0.84170001745224,7
1550744867.005825,28023,0.8672999739646912,7
1550744997.148425,32026,0.8873999714851379,7
1550745127.111425,36029,0.9079999923706055,7
1550745256.92116,40033,0.909600019454956,7
1550745386.865294,44035,0.9082000255584717,7
1550745456.713309,48034,0.9086999893188477,7
1550745586.73034,52034,0.9115999937057495,7
1550745716.613186,56036,0.9107999801635742,7
1550745846.465537,60042,0.9120000004768372,7
1550745976.522108,64004,0.9121000170707703,7
1550746462.949983,0,0.10000000149011612,8
1550746592.552343,4013,0.3675999939441681,8
1550746722.646956,8009,0.609499990940094,8
1550746852.395739,12010,0.7139000296592712,8
1550746982.244486,16012,0.8058000206947327,8
1550747111.999856,20011,0.8238000273704529,8
1550747241.492702,24014,0.7993000149726868,8
1550747311.037502,28017,0.840499997138977,8
1550747440.533141,32017,0.8718000054359436,8
1550747570.224012,36018,0.9063000082969666,8
1550747699.938708,40021,0.9059000015258789,8
1550747829.692658,44023,0.9096999764442444,8
1550747959.414284,48023,0.9088000059127808,8
1550748089.228876,52026,0.9106000065803528,8
1550748218.706627,56024,0.9129999876022339,8
1550748348.476562,60026,0.9117000102996826,8
1550748478.111791,64004,0.9114000201225281,8
1550748956.692044,0,0.09359999746084213,9
1550749086.815395,4010,0.6014999747276306,9
1550749216.583954,8014,0.7669000029563904,9
1550749346.551022,12014,0.8141999840736389,9
1550749476.3114,16014,0.819100022315979,9
1550749605.963625,20020,0.8471999764442444,9
1550749735.552432,24019,0.8140000104904175,9
1550749865.354771,28019,0.8346999883651733,9
1550749995.216264,32024,0.8840000033378601,9
1550750124.963327,36023,0.9071999788284302,9
1550750254.757465,40024,0.9060999751091003,9
1550750384.608053,44029,0.9064000248908997,9
1550750514.25772,48029,0.9056000113487244,9
1550750644.241527,52034,0.9083999991416931,9
1550750773.976168,56032,0.9065999984741211,9
1550750903.91651,60038,0.9083999991416931,9
1550751034.013378,64005,0.90829998254776,9
1550751520.098192,0,0.07199999690055847,10
1550751649.934508,4011,0.4174000024795532,10
1550751779.823274,8013,0.661300003528595,10
1550751849.312516,12009,0.7857999801635742,10
1550751979.091856,16012,0.791100025177002,10
1550752108.818965,20016,0.7670999765396118,10
1550752238.396671,24016,0.8428000211715698,10
1550752368.216612,28019,0.8314999938011169,10
1550752498.101912,32024,0.8567000031471252,10
1550752627.95978,36019,0.8937000036239624,10
1550752757.824935,40021,0.892799973487854,10
1550752887.670752,44027,0.8910999894142151,10
1550753017.453739,48027,0.8920000195503235,10
1550753147.396991,52027,0.897599995136261,10
1550753277.136389,56032,0.8946999907493591,10
1550753406.972678,60032,0.8950999975204468,10
1550753536.88053,64006,0.8931000232696533,10
