Wall Time,Step,Accuracy,Zone,Run
1550155883,20067,0.742699981,us-west1-b,8
1550155960,24072,0.709200025,us-west1-b,8
1550156098,28080,0.771300018,us-west1-b,8
1550156176,32090,0.853399992,us-west1-b,8
1550156313,36093,0.867600024,us-west1-b,8
1550156451,40107,0.869799972,us-west1-b,8
1550156529,44117,0.870899975,us-west1-b,8
1550156666,48127,0.870400012,us-west1-b,8
1550156744,52136,0.872099996,us-west1-b,8
1550156882,56144,0.871800005,us-west1-b,8
1550156960,60155,0.869799972,us-west1-b,8
1550157097,64011,0.870199978,us-west1-b,8
1550163069,0,0.107000001,us-west1-b,9
1550163207,4025,0.402700007,us-west1-b,9
1550163343,8039,0.548300028,us-west1-b,9
1550163481,12051,0.647700012,us-west1-b,9
1550163559,16050,0.727199972,us-west1-b,9
1550163697,20058,0.638499975,us-west1-b,9
1550163834,24070,0.814700007,us-west1-b,9
1550163910,28075,0.815299988,us-west1-b,9
1550164047,32088,0.880999982,us-west1-b,9
1550164125,36098,0.886399984,us-west1-b,9
1550164262,40102,0.888800025,us-west1-b,9
1550164400,44109,0.888100028,us-west1-b,9
1550164479,48119,0.890500009,us-west1-b,9
1550164617,52129,0.890699983,us-west1-b,9
1550164693,56140,0.889299989,us-west1-b,9
1550164831,60148,0.888899982,us-west1-b,9
1550164969,64012,0.889400005,us-west1-b,9
1550115333,0,0.100000001,europe-west1-b,1
1550115470,4019,0.300099999,europe-west1-b,1
1550115608,8026,0.404399991,europe-west1-b,1
1550115745,12032,0.521899998,europe-west1-b,1
1550115822,16038,0.630999982,europe-west1-b,1
1550115959,20051,0.741100013,europe-west1-b,1
1550116036,24060,0.767199993,europe-west1-b,1
1550116174,28091,0.818700016,europe-west1-b,1
1550116312,32103,0.858699977,europe-west1-b,1
1550116390,36111,0.871599972,europe-west1-b,1
1550116527,40121,0.870400012,europe-west1-b,1
1550116604,44130,0.873199999,europe-west1-b,1
1550116742,48143,0.87349999,europe-west1-b,1
1550116879,52150,0.873300016,europe-west1-b,1
1550116957,56157,0.875,europe-west1-b,1
1550117094,60168,0.875899971,europe-west1-b,1
1550117171,64012,0.874300003,europe-west1-b,1
1550122918,0,0.122100003,europe-west1-b,2
1550123056,4020,0.305599988,europe-west1-b,2
1550123133,8030,0.41049999,europe-west1-b,2
1550123270,12037,0.480399996,europe-west1-b,2
1550123347,16041,0.619099975,europe-west1-b,2
1550123484,20053,0.659699976,europe-west1-b,2
1550123622,24062,0.698700011,europe-west1-b,2
1550123699,28066,0.768599987,europe-west1-b,2
1550123835,32078,0.832400024,europe-west1-b,2
1550123913,36088,0.860400021,europe-west1-b,2
1550124051,40092,0.860400021,europe-west1-b,2
1550124188,44097,0.857299984,europe-west1-b,2
1550124265,48099,0.862800002,europe-west1-b,2
1550124403,52108,0.865400016,europe-west1-b,2
1550124479,56121,0.865400016,europe-west1-b,2
1550124616,60128,0.863799989,europe-west1-b,2
1550124754,64013,0.864199996,europe-west1-b,2
1550125530,0,0.094899997,europe-west1-b,3
1550125668,4020,0.473699987,europe-west1-b,3
1550125745,8027,0.713100016,europe-west1-b,3
1550125882,12033,0.778299987,europe-west1-b,3
1550126019,16044,0.773999989,europe-west1-b,3
1550126096,20050,0.8398,europe-west1-b,3
1550126234,24059,0.6796,europe-west1-b,3
1550126311,28067,0.842499971,europe-west1-b,3
1550126449,32076,0.882499993,europe-west1-b,3
1550126587,36086,0.895500004,europe-west1-b,3
1550126664,40096,0.896099985,europe-west1-b,3
