Wall Time,Step,Accuracy,Run
1551042808.085862,0,0.10130000114440918,1
1551042940.953123,4006,0.5202000141143799,1
1551043074.250635,8010,0.7310000061988831,1
1551043207.025157,12012,0.7610999941825867,1
1551043340.216535,16012,0.7594000101089478,1
1551043533.562907,20012,0.8270000219345093,1
1551043666.464629,24014,0.822700023651123,1
1551043799.442917,28014,0.8269000053405762,1
1551043932.557795,32019,0.8657000064849854,1
1551044126.151686,36019,0.899399995803833,1
1551044259.114342,40023,0.900600016117096,1
1551044392.281337,44027,0.8991000056266785,1
1551044525.407262,48028,0.8946999907493591,1
1551044658.468984,52032,0.8995000123977661,1
1551044851.874311,56031,0.9003000259399414,1
1551044985.660371,60034,0.8992999792098999,1
1551045118.773019,64003,0.8998000025749207,1
1551045860.646711,0,0.1120000034570694,2
1551045993.689435,4005,0.6998000144958496,2
1551046186.967537,8006,0.7552000284194946,2
1551046320.783401,12010,0.8108999729156494,2
1551046453.772858,16011,0.8453999757766724,2
1551046647.06615,20013,0.8652999997138977,2
1551046780.177544,24015,0.8592000007629395,2
1551046914.14577,28018,0.8725000023841858,2
1551047107.470613,32020,0.8948000073432922,2
1551047240.460761,36021,0.9200999736785889,2
1551047373.692999,40021,0.9189000129699707,2
1551047567.794106,44022,0.9193000197410583,2
1551047701.074891,48024,0.9203000068664551,2
1551047834.329712,52024,0.9210000038146973,2
1551048028.004509,56027,0.9197999835014343,2
1551048161.300285,60028,0.920799970626831,2
1551048294.449351,64004,0.9211000204086304,2
1551049043.260527,0,0.07190000265836716,3
1551049176.176656,4004,0.6147000193595886,3
1551049369.376282,8004,0.7646999955177307,3
1551049562.784595,12005,0.8317999839782715,3
1551049696.192765,16008,0.8274000287055969,3
1551049889.314293,20007,0.8664000034332275,3
1551050022.237429,24012,0.8596000075340271,3
1551050215.612572,28013,0.8809000253677368,3
1551050348.631719,32012,0.8794000148773193,3
1551050542.096753,36012,0.9225999712944031,3
1551050675.082468,40014,0.9226999878883362,3
1551050868.28348,44017,0.9225000143051147,3
1551051061.2753,48017,0.9240999817848206,3
1551051194.346023,52016,0.9261000156402588,3
1551051387.299926,56018,0.9258999824523926,3
1551051520.382751,60020,0.9272000193595886,3
1551051713.849809,64003,0.9258999824523926,3
1551052433.556132,0,0.09989999979734421,4
1551052567.013708,4003,0.5751000046730042,4
1551052760.268188,8005,0.7572000026702881,4
1551052894.046421,12008,0.7958999872207642,4
1551053087.493255,16008,0.8536999821662903,4
1551053221.569193,20009,0.8560000061988831,4
1551053414.889327,24011,0.8393999934196472,4
1551053547.682477,28014,0.8575000166893005,4
1551053741.40463,32015,0.8769000172615051,4
1551053874.173637,36016,0.9075000286102295,4
1551054067.866665,40018,0.909500002861023,4
1551054201.980979,44019,0.9099000096321106,4
1551054395.535514,48020,0.9103000164031982,4
1551054528.288213,52022,0.9107999801635742,4
1551054721.865453,56024,0.9117000102996826,4
1551054854.914855,60025,0.9118000268936157,4
1551055048.411298,64002,0.913100004196167,4
1551055772.956667,0,0.10000000149011612,5
1551055906.031862,4005,0.4056999981403351,5
1551056099.572923,8030,0.6126999855041504,5
1551056233.065305,12009,0.730400025844574,5
1551056366.352188,16013,0.7597000002861023,5
1551056559.608853,20015,0.8064000010490417,5
1551056692.367433,24015,0.8309000134468079,5
1551056825.231092,28019,0.8650000095367432,5
1551057018.647609,32021,0.8819000124931335,5
1551057151.379338,36021,0.9088000059127808,5
1551057345.07201,40025,0.907800018787384,5
1551057479.769633,44027,0.9068999886512756,5
1551057613.054717,48025,0.9067000150680542,5
1551057806.379881,52025,0.9093999862670898,5
1551057939.291274,56027,0.9101999998092651,5
1551058073.291696,60031,0.9101999998092651,5
1551058266.790294,64003,0.9106000065803528,5
