Wall Time,Step,Accuracy,Run
1550937685.043121,0,0.09279999881982803,1
1550937940.162059,4005,0.5091000199317932,1
1550938255.646991,8006,0.6980999708175659,1
1550938510.868872,12009,0.7831000089645386,1
1550938766.361904,16011,0.8141999840736389,1
1550939081.970332,20013,0.8574000000953674,1
1550939336.664165,24015,0.8697999715805054,1
1550939591.527221,28018,0.8561000227928162,1
1550939906.745393,32020,0.8970000147819519,1
1550940161.784451,36022,0.9182000160217285,1
1550940416.504842,40025,0.9222999811172485,1
1550940732.025023,44028,0.9228000044822693,1
1550940987.476567,48033,0.9223999977111816,1
1550941242.642993,52035,0.921500027179718,1
1550941558.537894,56038,0.9240000247955322,1
1550941813.778785,60042,0.9232000112533569,1
1550942068.949136,64004,0.9229000210762024,1
1550942826.707029,0,0.10000000149011612,2
1550943142.063223,4005,0.41040000319480896,2
1550943397.076104,8008,0.6049000024795532,2
1550943652.294664,12011,0.7129999995231628,2
1550943907.089544,16015,0.7839999794960022,2
1550944222.528169,20017,0.7943999767303467,2
1550944477.841273,24021,0.7990000247955322,2
1550944732.506671,28024,0.8019999861717224,2
1550945048.223952,32028,0.8888000249862671,2
1550945303.634258,36031,0.9126999974250793,2
1550945558.712451,40033,0.9128000140190125,2
1550945874.15089,44037,0.9120000004768372,2
1550946129.30666,48038,0.9122999906539917,2
1550946384.593031,52042,0.9143999814987183,2
1550946700.278693,56045,0.9144999980926514,2
1550946955.308585,60046,0.9156000018119812,2
1550947210.152233,64004,0.9142000079154968,2
1550947969.17167,0,0.10189999639987946,3
1550948223.771168,4006,0.5128999948501587,3
1550948538.792962,8007,0.714900016784668,3
1550948793.658354,12011,0.782800018787384,3
1550949048.580162,16015,0.8374000191688538,3
1550949363.58072,20018,0.8181999921798706,3
1550949618.293341,24020,0.8634999990463257,3
1550949872.64477,28022,0.8697999715805054,3
1550950187.930568,32025,0.9035000205039978,3
1550950443.022277,36029,0.9197999835014343,3
1550950698.22497,40033,0.9204000234603882,3
1550951013.35438,44037,0.9211999773979187,3
1550951268.451899,48041,0.9218000173568726,3
1550951523.428656,52043,0.9230999946594238,3
1550951838.642556,56047,0.9223999977111816,3
1550952093.865013,60052,0.9236999750137329,3
1550952349.140119,64003,0.9218999743461609,3
1550968693.947271,0,0.10000000149011612,4
1550968946.516061,4004,0.48570001125335693,4
1550969258.530545,8007,0.7260000109672546,4
1550969510.253084,12009,0.8073999881744385,4
1550969823.30771,16012,0.8255000114440918,4
1550970075.455074,20015,0.8203999996185303,4
1550970387.318893,24018,0.8413000106811523,4
1550970640.06582,28021,0.8618999719619751,4
1550970951.969642,32023,0.8913000226020813,4
1550971203.820099,36024,0.9117000102996826,4
1550971515.863447,40027,0.9136999845504761,4
1550971767.739879,44028,0.9144999980926514,4
1550972080.206693,48028,0.9146999716758728,4
1550972332.220633,52031,0.9150999784469604,4
1550972583.869827,56035,0.9150999784469604,4
1550972896.056985,60036,0.9156000018119812,4
1550973147.996928,64004,0.916700005531311,4
1550956477.620716,0,0.06669999659061432,5
1550956731.954796,4006,0.6557000279426575,5
1550957047.121717,8008,0.7127000093460083,5
1550957301.865863,12011,0.7634000182151794,5
1550957616.81367,16014,0.8133000135421753,5
1550957871.865657,20015,0.8169000148773193,5
1550958126.220481,24015,0.8400999903678894,5
1550958441.499611,28017,0.8668000102043152,5
1550958696.575663,32020,0.8902999758720398,5
1550958951.817242,36021,0.9182000160217285,5
1550959266.84248,40023,0.9169999957084656,5
1550959522.028511,44027,0.9175999760627747,5
1550959776.951894,48028,0.9172999858856201,5
1550960092.479721,52031,0.9180999994277954,5
1550960347.012549,56033,0.9189000129699707,5
1550960601.886917,60037,0.9171000123023987,5
1550960916.784176,64004,0.9192000031471252,5
