Wall Time,Step,Accuracy,Run
1550884540.307559,0,0.10000000149011612,1
1550884790.210295,4004,0.46700000762939453,1
1550885100.279966,8005,0.5440000295639038,1
1550885350.379933,12008,0.7404000163078308,1
1550885600.415648,16014,0.7818999886512756,1
1550885911.120783,20017,0.7972000241279602,1
1550886161.073174,24018,0.8312000036239624,1
1550886471.530046,28022,0.839900016784668,1
1550886721.567555,32025,0.8693000078201294,1
1550886971.744841,36027,0.892300009727478,1
1550887281.796325,40032,0.8938999772071838,1
1550887531.803662,44036,0.8932999968528748,1
1550887841.977242,48035,0.8931999802589417,1
1550888091.983851,52037,0.8950999975204468,1
1550888401.951339,56037,0.8942999839782715,1
1550888652.00381,60040,0.8952999711036682,1
1550888962.301012,64004,0.8956999778747559,1
1550896474.83369,0,0.11640000343322754,2
1550896724.792022,4006,0.3977000117301941,2
1550896974.890435,8010,0.5202999711036682,2
1550897224.871264,12010,0.7590000033378601,2
1550897535.078705,16012,0.7814000248908997,2
1550897785.237601,20015,0.7746999859809875,2
1550898035.056577,24019,0.7949000000953674,2
1550898284.936524,28022,0.8449000120162964,2
1550898595.132825,32023,0.8664000034332275,2
1550898845.179706,36024,0.8924000263214111,2
1550899095.049496,40028,0.895799994468689,2
1550899345.138991,44033,0.8942000269889832,2
1550899655.439355,48035,0.8970000147819519,2
1550899905.41065,52038,0.8988000154495239,2
1550900155.406527,56039,0.8974999785423279,2
1550900405.628792,60041,0.9002000093460083,2
1550900715.637831,64004,0.8995000123977661,2
1550901179.644961,0,0.10320000350475311,3
1550901489.566499,4007,0.592199981212616,3
1550901739.62137,8009,0.7574999928474426,3
1550901989.574919,12015,0.8360000252723694,3
1550902239.436783,16016,0.8313999772071838,3
1550902489.481683,20020,0.8399999737739563,3
1550902739.142983,24024,0.8033000230789185,3
1550903049.292774,28026,0.8691999912261963,3
1550903299.137911,32027,0.9024999737739563,3
1550903548.988265,36030,0.920199990272522,3
1550903799.064913,40032,0.9211999773979187,3
1550904109.394717,44033,0.9208999872207642,3
1550904359.400901,48037,0.9240000247955322,3
1550904609.566591,52039,0.9239000082015991,3
1550904859.632121,56044,0.9240000247955322,3
1550905109.588114,60048,0.9244999885559082,3
1550905419.61097,64004,0.9244999885559082,3
1550905842.102188,0,0.11230000108480453,4
1550906092.015716,4003,0.5756000280380249,4
1550906402.069533,8006,0.7088000178337097,4
1550906712.253967,12009,0.8077999949455261,4
1550906962.172122,16011,0.8367999792098999,4
1550907272.157651,20014,0.7897999882698059,4
1550907582.027094,24014,0.8525000214576721,4
1550907831.935756,28016,0.871399998664856,4
1550908142.063005,32019,0.8892999887466431,4
1550908391.798763,36022,0.9132999777793884,4
1550908701.79273,40025,0.9151999950408936,4
1550909011.985277,44028,0.9135000109672546,4
1550909261.998921,48026,0.9158999919891357,4
1550909572.171333,52030,0.9174000024795532,4
1550909882.311096,56033,0.9169999957084656,4
1550910132.525902,60035,0.9164000153541565,4
1550910442.687324,64005,0.9168000221252441,4
1550910890.451217,0,0.10249999910593033,5
1550911140.397723,4004,0.2847999930381775,5
1550911450.43756,8010,0.398499995470047,5
1550911700.215342,12011,0.6345999836921692,5
1550912010.208431,16014,0.7972000241279602,5
1550912259.885912,20014,0.8248000144958496,5
1550912509.427342,24017,0.855400025844574,5
1550912819.150945,28021,0.8457000255584717,5
1550913129.334711,32024,0.8769999742507935,5
1550913378.96979,36026,0.9065999984741211,5
1550913688.841585,40029,0.9065999984741211,5
1550913998.637183,44029,0.9056000113487244,5
1550914248.398351,48032,0.9061999917030334,5
1550914558.296941,52034,0.9074000120162964,5
1550914867.887567,56035,0.9079999923706055,5
1550915117.500739,60037,0.9071000218391418,5
1550915427.436323,64004,0.9061999917030334,5
