Wall Time,Step,Accuracy,Run
1550961248.181971,0,0.10109999775886536,1
1550961382.1165,4025,0.320499986410141,1
1550961516.043225,8037,0.48010000586509705,1
1550961590.406385,12041,0.6092000007629395,1
1550961723.999237,16049,0.7275999784469604,1
1550961797.881018,20054,0.7748000025749207,1
1550961931.331563,24058,0.807200014591217,1
1550962004.658923,28070,0.8284000158309937,1
1550962138.43512,32076,0.8824999928474426,1
1550962211.907103,36083,0.9035000205039978,1
1550962346.228492,40093,0.9021000266075134,1
1550962480.052447,44108,0.9032999873161316,1
1550962553.918137,48114,0.9045000076293945,1
1550962688.13663,52125,0.9071000218391418,1
1550962761.886599,56136,0.9061999917030334,1
1550962895.939173,60141,0.9064000248908997,1
1550962969.899937,64014,0.9075000286102295,1
1550963888.442212,0,0.10000000149011612,2
1550964022.583053,4020,0.3937999904155731,2
1550964096.073477,8033,0.5177000164985657,2
1550964230.144402,12043,0.6624000072479248,2
1550964303.632269,16052,0.7322999835014343,2
1550964437.30523,20065,0.7724999785423279,2
1550964510.661981,24070,0.8118000030517578,2
1550964644.856783,28077,0.8274000287055969,2
1550964718.824872,32086,0.8783000111579895,2
1550964852.65777,36101,0.890999972820282,2
1550964926.586877,40111,0.8927000164985657,2
1550965060.368264,44119,0.8917999863624573,2
1550965194.308356,48127,0.8899999856948853,2
1550965268.130687,52130,0.8930000066757202,2
1550965401.786817,56143,0.8920999765396118,2
1550965475.341707,60154,0.892799973487854,2
1550965609.357622,64013,0.891700029373169,2
1550966410.371928,0,0.09130000323057175,3
1550966544.618806,4022,0.3991999924182892,3
1550966678.637941,8031,0.5641999840736389,3
1550966752.252599,12037,0.6944000124931335,3
1550966886.29701,16048,0.6794000267982483,3
1550966959.744869,20057,0.7961999773979187,3
1550967096.73536,24064,0.8194000124931335,3
1550967170.547666,28072,0.8029999732971191,3
1550967304.537407,32080,0.8830999732017517,3
1550967378.296683,36092,0.8948000073432922,3
1550967514.079747,40106,0.8928999900817871,3
1550967587.529989,44118,0.892799973487854,3
1550967721.270971,48134,0.8949000239372253,3
1550967795.013307,52141,0.8937000036239624,3
1550967930.444707,56151,0.8945000171661377,3
1550968064.726825,60157,0.8942999839782715,3
1550968138.699219,64014,0.8930000066757202,3
1550968952.436572,0,0.10000000149011612,4
1550969087.0526,4022,0.36039999127388,4
1550969221.566975,8031,0.5146999955177307,4
1550969295.227711,12036,0.640999972820282,4
1550969429.363456,16048,0.7200999855995178,4
1550969503.104047,20060,0.7437000274658203,4
1550969637.099849,24074,0.7860999703407288,4
1550969710.466844,28076,0.7976999878883362,4
1550969844.809607,32085,0.868399977684021,4
1550969918.230141,36092,0.8792999982833862,4
1550970053.541462,40102,0.8787999749183655,4
1550970126.967053,44110,0.8809999823570251,4
1550970261.193977,48124,0.8766999840736389,4
1550970395.095155,52138,0.880299985408783,4
1550970468.622006,56143,0.8799999952316284,4
1550970602.307716,60150,0.8798999786376953,4
1550970675.643669,64013,0.8804000020027161,4
1550972280.635029,0,0.10000000149011612,5
1550972412.494158,4020,0.25060001015663147,5
1550972544.584504,8028,0.3310999870300293,5
1550972616.337766,12036,0.36489999294281006,5
1550972749.178699,16040,0.4311000108718872,5
1550972820.492829,20048,0.5335999727249146,5
1550972951.965347,24056,0.5454999804496765,5
1550973083.509593,28060,0.6963000297546387,5
1550973154.925364,32069,0.7900000214576721,5
1550973286.472672,36078,0.8144999742507935,5
1550973358.056121,40094,0.8226000070571899,5
1550973489.835193,44096,0.8259999752044678,5
1550973561.612493,48109,0.8312000036239624,5
1550973693.415383,52116,0.8345999717712402,5
1550973765.161429,56127,0.8374999761581421,5
1550973897.124357,60129,0.8381999731063843,5
1550973968.888174,64012,0.8366000056266785,5
