Wall Time,Step,Accuracy,Run
1550937685.392759,0,0.10130000114440918,1
1550938060.886943,4002,0.6432999968528748,1
1550938497.130206,8004,0.7778000235557556,1
1550938872.633214,12006,0.8557999730110168,1
1550939308.418421,16006,0.8389000296592712,1
1550939744.402303,20007,0.8500999808311462,1
1550940119.893853,24009,0.8704000115394592,1
1550940555.777763,28010,0.8349999785423279,1
1550940931.50952,32010,0.8916000127792358,1
1550941367.763138,36012,0.9204000234603882,1
1550941803.740708,40013,0.9246000051498413,1
1550942179.242791,44014,0.9222000241279602,1
1550942615.295484,48015,0.9248999953269958,1
1550942990.677778,52016,0.9247999787330627,1
1550943426.64468,56016,0.9247000217437744,1
1550943862.615556,60017,0.9258999824523926,1
1550944238.94237,64002,0.9247999787330627,1
1550944983.27096,0,0.08349999785423279,2
1550945418.770834,4003,0.7267000079154968,2
1550945794.517894,8003,0.814300000667572,2
1550946230.528367,12005,0.839900016784668,2
1550946606.563541,16005,0.8432000279426575,2
1550947042.585472,20007,0.8698999881744385,2
1550947478.058419,24008,0.8709999918937683,2
1550947853.720991,28010,0.863099992275238,2
1550948289.802401,32012,0.8973000049591064,2
1550948665.392889,36013,0.9217000007629395,2
1550949101.737841,40014,0.9228000044822693,2
1550949537.478207,44016,0.9222999811172485,2
1550949912.746092,48018,0.9247000217437744,2
1550950348.796773,52018,0.923799991607666,2
1550950724.575371,56020,0.9251999855041504,2
1550951160.854853,60021,0.9244999885559082,2
1550951536.409411,64002,0.9251000285148621,2
1550952298.143447,0,0.10000000149011612,3
1550952733.901151,4003,0.4433000087738037,3
1550953109.533134,8005,0.6859999895095825,3
1550953545.490822,12006,0.7993000149726868,3
1550953981.317231,16008,0.8255000114440918,3
1550954357.62212,20010,0.8014000058174133,3
1550954794.062312,24012,0.8561999797821045,3
1550955229.867888,28013,0.8424000144004822,3
1550955605.468184,32014,0.8759999871253967,3
1550956041.507462,36016,0.902999997138977,3
1550956477.432842,40015,0.9049000144004822,3
1550956852.913257,44017,0.9031000137329102,3
1550957288.754833,48018,0.9039000272750854,3
1550957724.923275,52020,0.9057000279426575,3
1550958100.619323,56022,0.904699981212616,3
1550958536.661333,60022,0.9067000150680542,3
1550958972.968741,64002,0.9050999879837036,3
1550968028.455053,0,0.09880000352859497,4
1550968459.095219,4003,0.7059999704360962,4
1550968829.551773,8003,0.7876999974250793,4
1550969260.31591,12005,0.8177000284194946,4
1550969690.864585,16006,0.8235999941825867,4
1550970121.656736,20006,0.843999981880188,4
1550970491.992954,24008,0.8532999753952026,4
1550970922.476643,28010,0.8590999841690063,4
1550971353.142089,32011,0.8913999795913696,4
1550971783.867352,36012,0.92330002784729,4
1550972154.234176,40012,0.9223999977111816,4
1550972584.807245,44014,0.9251000285148621,4
1550973015.634692,48015,0.9214000105857849,4
1550973446.11684,52015,0.9243999719619751,4
1550973816.169906,56016,0.9251999855041504,4
1550974246.919596,60018,0.925000011920929,4
1550974677.550932,64002,0.923799991607666,4
1550967284.350399,0,0.09889999777078629,5
1550967655.861111,4003,0.5564000010490417,5
1550968087.122532,8003,0.7145000100135803,5
1550968517.930698,12006,0.7897999882698059,5
1550968948.589835,16007,0.8166999816894531,5
1550969319.167025,20008,0.8554999828338623,5
1550969750.105587,24009,0.8585000038146973,5
1550970180.683998,28012,0.859499990940094,5
1550970611.664939,32014,0.8847000002861023,5
1550970982.088169,36015,0.917900025844574,5
1550971412.720115,40016,0.916700005531311,5
1550971843.3112,44017,0.9178000092506409,5
1550972274.074462,48018,0.9212999939918518,5
1550972705.247394,52020,0.9210000038146973,5
1550973075.610332,56021,0.9225000143051147,5
1550973506.185297,60023,0.9229000210762024,5
1550973936.983385,64002,0.9233999848365784,5
