Wall Time,Step,Accuracy,Run
1550884082.680851,0,0.10000000149011612,1
1550884332.790948,4007,0.4814000129699707,1
1550884582.806768,8011,0.6919000148773193,1
1550884832.665993,12015,0.7802000045776367,1
1550885022.379769,16020,0.820900022983551,1
1550885272.390688,20021,0.8342000246047974,1
1550885522.045608,24026,0.8677999973297119,1
1550885771.965249,28029,0.8535000085830688,1
1550886021.994327,32032,0.8938999772071838,1
1550886271.974821,36035,0.9192000031471252,1
1550886522.166643,40036,0.9175999760627747,1
1550886772.155969,44039,0.9223999977111816,1
1550886962.033957,48043,0.9194999933242798,1
1550887212.143799,52049,0.9203000068664551,1
1550887462.097866,56049,0.9203000068664551,1
1550887712.192635,60054,0.9200000166893005,1
1550887962.250523,64003,0.9189000129699707,1
1550896379.746656,0,0.09910000115633011,2
1550896629.806349,4003,0.5029000043869019,2
1550896819.846323,8008,0.6295999884605408,2
1550897069.711135,12013,0.7942000031471252,2
1550897319.661911,16014,0.8420000076293945,2
1550897569.869567,20018,0.8529999852180481,2
1550897819.836709,24021,0.8726000189781189,2
1550898069.862003,28026,0.8791999816894531,2
1550898259.739335,32028,0.8973000049591064,2
1550898509.704579,36030,0.9186000227928162,2
1550898759.699055,40032,0.9192000031471252,2
1550899009.783593,44034,0.9200999736785889,2
1550899199.288665,48037,0.9199000000953674,2
1550899449.292052,52040,0.9204000234603882,2
1550899699.080026,56041,0.9211000204086304,2
1550899948.983881,60045,0.9218999743461609,2
1550900198.828171,64003,0.9218000173568726,2
1550900640.703065,0,0.10000000149011612,3
1550900890.631476,4004,0.6420000195503235,3
1550901140.64089,8011,0.7651000022888184,3
1550901330.13743,12014,0.8126999735832214,3
1550901580.036943,16018,0.8179000020027161,3
1550901829.804469,20021,0.8396999835968018,3
1550902079.752107,24026,0.8323000073432922,3
1550902329.787294,28026,0.8425999879837036,3
1550902579.722261,32029,0.8880000114440918,3
1550902829.728288,36031,0.9063000082969666,3
1550903079.582142,40035,0.909600019454956,3
1550903269.417841,44038,0.90829998254776,3
1550903519.25603,48043,0.9088000059127808,3
1550903769.188223,52049,0.909500002861023,3
1550904019.133331,56053,0.9099000096321106,3
1550904269.00378,60057,0.9100000262260437,3
1550904518.855416,64004,0.909600019454956,3
1550904959.924831,0,0.1046999990940094,4
1550905209.991225,4006,0.48910000920295715,4
1550905459.833149,8009,0.7055000066757202,4
1550905709.740753,12013,0.7222999930381775,4
1550905899.673141,16018,0.8522999882698059,4
1550906149.615764,20021,0.8345999717712402,4
1550906399.544485,24023,0.828499972820282,4
1550906649.576964,28027,0.8537999987602234,4
1550906899.559108,32029,0.8992000222206116,4
1550907089.291843,36035,0.9217000007629395,4
1550907339.324379,40038,0.9230999946594238,4
1550907589.311886,44042,0.9236999750137329,4
1550907839.270922,48045,0.9200999736785889,4
1550908089.179663,52048,0.9207000136375427,4
1550908278.953995,56053,0.9236000180244446,4
1550908528.821637,60058,0.9225000143051147,4
1550908778.839973,64005,0.9225000143051147,4
1550909215.689165,0,0.09759999811649323,5
1550909465.65974,4006,0.48410001397132874,5
1550909715.659052,8011,0.650600016117096,5
1550909905.376984,12017,0.7574999928474426,5
1550910155.325797,16021,0.7797999978065491,5
1550910405.156235,20023,0.8274999856948853,5
1550910655.061858,24024,0.8385000228881836,5
1550910905.158283,28026,0.8569999933242798,5
1550911155.733878,32031,0.8920999765396118,5
1550911405.707115,36033,0.9100000262260437,5
1550911655.737926,40035,0.9097999930381775,5
1550911905.750237,44040,0.9110000133514404,5
1550912155.745039,48043,0.9106000065803528,5
1550912405.479824,52046,0.9122999906539917,5
1550912655.275943,56050,0.9124000072479248,5
1550912905.160364,60054,0.9120000004768372,5
1550913155.020841,64003,0.911899983882904,5
