Wall Time,Step,Accuracy,Run
1550709856.317934,0,0.10000000149011612,1
1550709926.184493,4017,0.5185999870300293,1
1550710056.248557,8021,0.7594000101089478,1
1550710126.195213,12021,0.7418000102043152,1
1550710256.210911,16022,0.8026000261306763,1
1550710386.249489,20029,0.8287000060081482,1
1550710456.086199,24033,0.8535000085830688,1
1550710586.250744,28036,0.8187000155448914,1
1550710718.669191,32042,0.8866000175476074,1
1550710788.54283,36046,0.9067999720573425,1
1550710918.416474,40053,0.9056000113487244,1
1550711049.217237,44058,0.9049999713897705,1
1550711118.944663,48059,0.906499981880188,1
1550711249.095997,52064,0.9074000120162964,1
1550711318.742426,56070,0.90829998254776,1
1550711448.841514,60072,0.9086999893188477,1
1550711578.958764,64004,0.9081000089645386,1
1550769752.764041,0,0.10000000149011612,2
1550769882.702001,4014,0.4198000133037567,2
1550769952.362909,8018,0.6241000294685364,2
1550770082.201396,12024,0.7630000114440918,2
1550770212.308145,16025,0.7800999879837036,2
1550770281.914763,20028,0.7759000062942505,2
1550770411.777318,24034,0.8270000219345093,2
1550770541.653373,28036,0.8367999792098999,2
1550770611.364974,32041,0.8903999924659729,2
1550770741.32545,36042,0.909500002861023,2
1550770871.302924,40047,0.911300003528595,2
1550770941.248466,44050,0.9103999733924866,2
1550771071.175991,48049,0.9110999703407288,2
1550771140.921516,52057,0.9120000004768372,2
1550771270.647049,56059,0.9124000072479248,2
1550771400.43198,60061,0.9121000170707703,2
1550771470.063528,64005,0.911899983882904,2
1550771935.115107,0,0.10000000149011612,3
1550772064.862832,4015,0.4927999973297119,3
1550772134.437038,8018,0.7386999726295471,3
1550772264.308854,12022,0.7714999914169312,3
1550772334.150068,16030,0.8202000260353088,3
1550772464.042971,20030,0.8521000146865845,3
1550772593.964313,24035,0.8781999945640564,3
1550772663.656129,28042,0.8190000057220459,3
1550772793.466641,32045,0.8982999920845032,3
1550772863.252699,36049,0.9178000092506409,3
1550772993.116143,40043,0.9190000295639038,3
1550773063.026169,44047,0.9218999743461609,3
1550773192.931461,48054,0.9194999933242798,3
1550773262.919941,52056,0.9187999963760376,3
1550773393.112039,56051,0.9205999970436096,3
1550773522.886722,60058,0.9204999804496765,3
1550773592.569661,64003,0.9193999767303467,3
1550774060.518192,0,0.09470000118017197,4
1550774130.156591,4015,0.5224000215530396,4
1550774259.97781,8019,0.7150999903678894,4
1550774329.714997,12025,0.7771999835968018,4
1550774459.437454,16024,0.8073999881744385,4
1550774529.184247,20026,0.845300018787384,4
1550774658.947655,24031,0.8134999871253967,4
1550774788.673454,28033,0.8641999959945679,4
1550774858.295684,32034,0.8978999853134155,4
1550774989.747664,36035,0.9218000173568726,4
1550775059.493394,40040,0.9200999736785889,4
1550775189.3753,44044,0.9207000136375427,4
1550775259.080294,48043,0.9222000241279602,4
1550775389.149365,52046,0.9225000143051147,4
1550775458.937061,56046,0.9239000082015991,4
1550775588.834102,60052,0.9229999780654907,4
1550775658.452322,64005,0.9236999750137329,4
1550776203.073522,0,0.09920000284910202,5
1550776272.619099,4016,0.4546000063419342,5
1550776402.455767,8019,0.6557000279426575,5
1550776472.13796,12021,0.807699978351593,5
1550776601.792807,16024,0.8047999739646912,5
1550776671.201568,20025,0.8578000068664551,5
1550776800.798865,24041,0.8568999767303467,5
1550776930.616855,28039,0.84170001745224,5
1550777000.265536,32043,0.8888999819755554,5
1550777130.250983,36046,0.9132000207901001,5
1550777200.086532,40052,0.9146999716758728,5
1550777329.9711,44048,0.9118000268936157,5
1550777459.85735,48053,0.9132000207901001,5
1550777529.59926,52052,0.9146000146865845,5
1550777659.411164,56057,0.9143000245094299,5
1550777791.625004,60064,0.9151999950408936,5
1550777861.560294,64004,0.9150000214576721,5
1550778328.673553,0,0.1145000010728836,6
1550778403.513108,4012,0.5555999875068665,6
1550778533.284992,8013,0.7434999942779541,6
1550778663.213159,12012,0.8072999715805054,6
1550778793.047737,16016,0.8342999815940857,6
1550778922.800519,20016,0.8134999871253967,6
1550779052.654797,24019,0.7971000075340271,6
1550779182.505209,28022,0.8514999747276306,6
1550779312.169304,32023,0.8651999831199646,6
1550779442.046901,36027,0.9063000082969666,6
1550779571.848003,40028,0.9077000021934509,6
1550779701.847482,44031,0.9047999978065491,6
1550779831.80987,48033,0.9039999842643738,6
1550779901.356189,52033,0.9079999923706055,6
1550780031.430561,56039,0.907800018787384,6
1550780161.63992,60037,0.9086999893188477,6
1550780291.600471,64003,0.9072999954223633,6
1550769855.718115,0,0.09790000319480896,7
1550769985.364603,4014,0.4302999973297119,7
1550770054.83194,8017,0.6844000220298767,7
1550770184.543173,12026,0.7583000063896179,7
1550770254.127409,16028,0.7757999897003174,7
1550770383.777027,20034,0.8302000164985657,7
1550770453.054257,24033,0.8300999999046326,7
1550770582.930702,28037,0.739300012588501,7
1550770652.539045,32039,0.8842999935150146,7
1550770782.355054,36044,0.9060999751091003,7
1550770852.010718,40047,0.9077000021934509,7
1550770982.063194,44049,0.9122999906539917,7
1550771111.983657,48052,0.9090999960899353,7
1550771181.595269,52054,0.9103999733924866,7
1550771311.248475,56063,0.913100004196167,7
1550771380.838536,60060,0.9122999906539917,7
1550771510.521606,64004,0.9128999710083008,7
1550771935.286198,0,0.10000000149011612,8
1550772004.828146,4013,0.6316999793052673,8
1550772134.825775,8017,0.7578999996185303,8
1550772204.677827,12018,0.8037999868392944,8
1550772334.642616,16017,0.8158000111579895,8
1550772464.490094,20023,0.8127999901771545,8
1550772534.160086,24019,0.8586999773979187,8
1550772663.973968,28027,0.8654999732971191,8
1550772733.583729,32030,0.8867999911308289,8
1550772863.350038,36034,0.904699981212616,8
1550772933.106763,40042,0.90420001745224,8
1550773063.124051,44044,0.9043999910354614,8
1550773193.1588,48046,0.9020000100135803,8
1550773262.857551,52052,0.9059000015258789,8
1550773332.434424,56051,0.9072999954223633,8
1550773462.341674,60050,0.9063000082969666,8
1550773592.261917,64005,0.9065999984741211,8
1550774031.466703,0,0.10000000149011612,9
1550774101.116571,4012,0.45809999108314514,9
1550774230.95581,8012,0.6783000230789185,9
1550774300.487402,12012,0.7817000150680542,9
1550774430.478897,16020,0.8148999810218811,9
1550774499.951949,20018,0.7807999849319458,9
1550774629.826137,24022,0.8105999827384949,9
1550774759.537603,28027,0.8598999977111816,9
1550774829.351685,32028,0.8801000118255615,9
1550774959.202797,36028,0.9061999917030334,9
1550775029.03781,40031,0.9059000015258789,9
1550775158.755927,44036,0.904699981212616,9
1550775228.268514,48035,0.9071000218391418,9
1550775358.108061,52039,0.9064000248908997,9
1550775487.826,56038,0.907800018787384,9
1550775557.512781,60042,0.907800018787384,9
1550775687.282965,64005,0.9081000089645386,9
1550776143.063113,0,0.10000000149011612,10
1550776212.563194,4015,0.47769999504089355,10
1550776342.250464,8012,0.6491000056266785,10
1550776471.885202,12021,0.796999990940094,10
1550776541.436389,16020,0.8464999794960022,10
1550776671.09758,20020,0.8614000082015991,10
1550776740.448774,24024,0.8252999782562256,10
1550776870.046101,28027,0.8446000218391418,10
1550776939.513282,32032,0.8996000289916992,10
1550777069.470841,36036,0.9194999933242798,10
1550777139.080209,40044,0.917900025844574,10
1550777324.308711,44044,0.9186000227928162,10
1550777394.113391,48052,0.9207000136375427,10
1550777463.870057,52053,0.920199990272522,10
1550777656.325219,56056,0.9214000105857849,10
1550777666.189423,60057,0.921500027179718,10
1550777796.064792,64004,0.9218000173568726,10
