Wall Time,Step,Accuracy,Run
1550962564.503376,0,0.10000000149011612,1
1550962634.198624,4028,0.38940000534057617,1
1550962704.06031,8027,0.6736000180244446,1
1550962773.807841,12032,0.7925999760627747,1
1550962843.588548,16034,0.8098999857902527,1
1550962913.39628,20040,0.8349000215530396,1
1550962982.951774,24040,0.7986999750137329,1
1550963052.721695,28046,0.8592000007629395,1
1550963122.466895,32049,0.8809999823570251,1
1550963192.276926,36053,0.8988000154495239,1
1550963262.139005,40065,0.8989999890327454,1
1550963332.069318,44060,0.9010000228881836,1
1550963401.992545,48065,0.9006999731063843,1
1550963471.760005,52063,0.9017000198364258,1
1550963481.102647,56064,0.9020000100135803,1
1550963550.670916,60068,0.902400016784668,1
1550963620.297487,64005,0.9010000228881836,1
1550964412.653847,0,0.10209999978542328,2
1550964482.560618,4018,0.45719999074935913,2
1550964552.195871,8025,0.6236000061035156,2
1550964622.281405,12027,0.7472000122070312,2
1550964692.139166,16033,0.7098000049591064,2
1550964762.145806,20028,0.8034999966621399,2
1550964832.031753,24035,0.8424999713897705,2
1550964902.239958,28037,0.8255000114440918,2
1550964972.200289,32038,0.8884999752044678,2
1550965042.153364,36048,0.9099000096321106,2
1550965111.925721,40050,0.9096999764442444,2
1550965181.795717,44057,0.9093999862670898,2
1550965251.702401,48059,0.9111999869346619,2
1550965321.792321,52061,0.9103999733924866,2
1550965331.421991,56070,0.909600019454956,2
1550965401.103788,60076,0.910099983215332,2
1550965471.028557,64004,0.9106000065803528,2
1550966264.627156,0,0.08630000054836273,3
1550966334.275647,4028,0.38920000195503235,3
1550966404.010879,8030,0.678600013256073,3
1550966473.884497,12032,0.7919999957084656,3
1550966544.008871,16034,0.7594000101089478,3
1550966613.747942,20044,0.767300009727478,3
1550966683.371607,24037,0.8384000062942505,3
1550966753.077944,28047,0.8374999761581421,3
1550966822.734402,32048,0.8773000240325928,3
1550966892.31886,36049,0.902899980545044,3
1550966963.365715,40057,0.9018999934196472,3
1550967033.158882,44062,0.9017000198364258,3
1550967102.985443,48063,0.9021000266075134,3
1550967172.778558,52063,0.9035000205039978,3
1550967242.480082,56075,0.9038000106811523,3
1550967312.319697,60078,0.902899980545044,3
1550967382.128016,64006,0.9041000008583069,3
1550968119.029829,0,0.09040000289678574,4
1550968188.788469,4017,0.3310000002384186,4
1550968258.538164,8026,0.4296000003814697,4
1550968329.120361,12045,0.644599974155426,4
1550968399.115608,16055,0.5992000102996826,4
1550968468.805162,20055,0.7892000079154968,4
1550968538.476686,24057,0.7243000268936157,4
1550968608.202741,28059,0.8352000117301941,4
1550968677.793525,32065,0.8799999952316284,4
1550968747.375686,36077,0.8945000171661377,4
1550968817.08333,40075,0.8977000117301941,4
1550968886.846505,44080,0.8934000134468079,4
1550968957.346618,48077,0.8955000042915344,4
1550969028.09336,52084,0.8970999717712402,4
1550969097.804075,56086,0.8967000246047974,4
1550969169.677522,60090,0.8970000147819519,4
1550969179.214823,64006,0.8974000215530396,4
1550970034.59981,0,0.10130000114440918,5
1550970104.340292,4018,0.5809000134468079,5
1550970174.348639,8020,0.7523000240325928,5
1550970244.210087,12024,0.7912999987602234,5
1550970254.039943,16027,0.8277999758720398,5
1550970324.631652,20029,0.7973999977111816,5
1550970394.371217,24031,0.8730000257492065,5
1550970464.151395,28036,0.8592000007629395,5
1550970534.100054,32044,0.8865000009536743,5
1550970603.94761,36044,0.9117000102996826,5
1550970673.856543,40054,0.911300003528595,5
1550970743.715022,44056,0.9107999801635742,5
1550970813.394555,48062,0.9128000140190125,5
1550970883.359199,52061,0.9122999906539917,5
1550970953.068339,56063,0.9117000102996826,5
1550971023.048898,60069,0.9128000140190125,5
1550971093.00952,64006,0.9133999943733215,5
